   704	37
   705	36
   706	36
   707	35
   708	37
   709	38
   710	42
   711	35
   712	41
   713	34
   714	44
   715	34
   716	37
   717	35
   718	35
   719	36
   720	34
   721	37
   722	39
   723	34
   724	34
   725	36
   726	39
   727	70
   728	38
   729	35
   730	38
   731	34
   732	33
   733	34
   734	34
   735	61
   736	41
   737	75
   738	34
   739	35
   740	37
   741	33
   742	41
   743	39
   744	37
   745	43
   746	35
   747	48
   748	42
   749	42
   750	40
   751	35
   752	51
   753	46
   754	35
   755	39
   756	40
   757	34
   758	39
   759	36
   760	36
   761	40
   762	37
   763	36
   764	34
   765	38
   766	38
   767	42
   768	35
   769	34
   770	41
   771	39
   772	42
   773	33
   774	33
   775	36
   776	35
   777	48
   778	41
   779	37
   780	33
   781	36
   782	97
   783	37
   784	35
   785	39
   786	41
   787	46
   788	47
   789	38
   790	33
   791	35
   792	40
   793	41
   794	38
   795	34
   796	36
   797	55
   798	46
   799	36
   800	35
   801	42
   802	33
   803	180
   804	38
   805	38
   806	33
   807	37
   808	36
   809	37
   810	35
   811	34
   812	38
   813	34
   814	41
   815	38
   816	35
   817	37
   818	37
   819	33
   820	47
   821	37
   822	52
   823	34
   824	39
   825	37
   826	37
   827	41
   828	36
   829	41
   830	34
   831	36
   832	40
   833	40
   834	36
   835	39
   836	38
   837	36
   838	39
   839	37
   840	36
   841	34
   842	40
   843	35
   844	34
   845	35
   846	38
   847	36
   848	37
   849	36
   850	36
   851	37
   852	39
   853	39
   854	39
   855	38
   856	35
   857	37
   858	42
   859	41
   860	41
   861	62
   862	40
   863	36
   864	42
   865	38
   866	35
   867	37
   868	38
   869	38
   870	51
   871	35
   872	38
   873	42
   874	35
   875	51
   876	35
   877	36
   878	35
   879	38
   880	34
   881	46
   882	43
   883	36
   884	36
   885	38
   886	42
   887	41
   888	33
   889	43
   890	33
   891	34
   892	36
   893	35
   894	51
   895	38
   896	35
   897	36
   898	36
   899	36
   900	35
   901	41
   902	34
   903	38
   904	54
   905	56
   906	60
   907	54
   908	58
   909	57
   910	56
   911	54
   912	50
   913	46
   914	52
   915	54
   916	38
   917	41
   918	36
   919	37
   920	38
   921	34
   922	33
   923	36
   924	74
   925	35
   926	35
   927	37
   928	35
   929	36
   930	35
   931	33
   932	37
   933	38
   934	37
   935	91
   936	39
   937	39
   938	46
   939	34
   940	34
   941	42
   942	37
   943	35
   944	37
   945	37
   946	36
   947	36
   948	36
   949	37
   950	35
   951	44
   952	37
   953	37
   954	34
   955	33
   956	41
   957	39
   958	41
   959	36
   960	35
   961	34
   962	34
   963	37
   964	42
   965	38
   966	34
   967	34
   968	60
   969	35
   970	39
   971	37
   972	35
   973	42
   974	39
   975	37
   976	38
   977	42
   978	34
   979	35
   980	37
   981	32
   982	37
   983	43
   984	33
   985	46
   986	47
   987	36
   988	34
   989	41
   990	36
   991	38
   992	50
   993	39
   994	36
   995	39
   996	45
   997	32
   998	38
   999	39
  1000	50
  1001	34
  1002	33
  1003	36
  1004	39
  1005	32
  1006	35
  1007	35
  1008	37
  1009	33
  1010	37
  1011	35
  1012	42
  1013	39
  1014	39
  1015	34
  1016	34
  1017	38
  1018	35
  1019	37
  1020	44
  1021	38
  1022	39
  1023	35
  1024	46
  1025	40
  1026	38
  1027	39
  1028	39
  1029	37
  1030	45
  1031	34
  1032	34
  1033	36
  1034	34
  1035	39
  1036	39
  1037	35
  1038	42
  1039	36
  1040	40
  1041	55
  1042	39
  1043	36
  1044	42
  1045	38
  1046	36
  1047	34
  1048	34
  1049	35
  1050	39
  1051	52
  1052	46
  1053	58
  1054	34
  1055	41
  1056	35
  1057	36
  1058	36
  1059	33
  1060	41
  1061	39
  1062	34
  1063	36
  1064	35
  1065	34
  1066	37
  1067	35
  1068	32
  1069	41
  1070	40
  1071	37
  1072	38
  1073	37
  1074	34
  1075	38
  1076	36
  1077	34
  1078	36
  1079	35
  1080	33
  1081	34
  1082	33
  1083	36
  1084	39
  1085	42
  1086	41
  1087	34
  1088	37
  1089	39
  1090	36
  1091	36
  1092	34
  1093	37
  1094	36
  1095	40
  1096	36
  1097	37
  1098	41
  1099	37
  1100	35
  1101	37
  1102	34
  1103	35
  1104	38
  1105	36
  1106	34
  1107	35
  1108	36
  1109	35
  1110	34
  1111	50
  1112	39
  1113	42
  1114	86
  1115	35
  1116	40
  1117	39
  1118	37
  1119	35
  1120	39
  1121	37
  1122	36
  1123	39
  1124	39
  1125	37
  1126	34
  1127	36
  1128	35
  1129	36
  1130	35
  1131	34
  1132	35
  1133	33
  1134	39
  1135	35
  1136	38
  1137	35
  1138	39
  1139	41
  1140	33
  1141	32
  1142	38
  1143	34
  1144	37
  1145	43
  1146	35
  1147	32
  1148	37
  1149	35
  1150	37
  1151	35
  1152	35
  1153	32
  1154	39
  1155	34
  1156	39
  1157	61
  1158	36
  1159	39
  1160	36
  1161	35
  1162	34
  1163	34
  1164	42
  1165	34
  1166	35
  1167	34
  1168	49
  1169	50
  1170	41
  1171	36
  1172	39
  1173	34
  1174	39
  1175	39
  1176	36
  1177	40
  1178	40
  1179	35
  1180	38
  1181	37
  1182	42
  1183	40
  1184	41
  1185	34
  1186	35
  1187	39
  1188	36
  1189	33
  1190	39
  1191	41
  1192	32
  1193	37
  1194	39
  1195	69
  1196	38
  1197	41
  1198	40
  1199	42
  1200	37
  1201	44
  1202	49
  1203	38
  1204	38
  1205	43
  1206	39
  1207	46
  1208	38
  1209	40
  1210	33
  1211	38
  1212	38
  1213	51
  1214	82
  1215	34
  1216	38
  1217	36
  1218	34
  1219	33
  1220	52
  1221	40
  1222	35
  1223	41
  1224	51
  1225	36
  1226	50
  1227	40
  1228	38
  1229	35
  1230	43
  1231	37
  1232	45
  1233	40
  1234	51
  1235	56
  1236	36
  1237	37
  1238	54
  1239	36
  1240	33
  1241	38
  1242	42
  1243	44
  1244	36
  1245	41
  1246	36
  1247	37
  1248	50
  1249	35
  1250	43
  1251	39
  1252	32
  1253	37
  1254	35
  1255	36
  1256	39
  1257	36
  1258	35
  1259	36
  1260	72
  1261	40
  1262	36
  1263	37
  1264	35
  1265	44
  1266	37
  1267	47
  1268	73
  1269	40
  1270	36
  1271	45
  1272	34
  1273	32
  1274	35
  1275	39
