A B C Total
8.34571842882 50.0160729022 49.3244355897 110.840732912
8.04329634205 66.363858453 67.6478203695 143.972080146
6.27387043087 42.2389473447 41.0967592122 90.3697152172
9.53947871092 46.871262461 52.1028909511 109.353736961
8.26338582304 52.8803369734 41.0726662454 105.699817126
5.81462755535 49.3959827837 40.525676512 96.7422453379
6.6348857559 61.4952388291 44.1449010304 113.755697421
6.76134649555 55.5579050316 46.1957118368 112.689970327
9.8757453127 52.2688036584 48.2018370757 114.387344545
7.27599700339 42.0031109866 43.8204903662 97.6813281138
8.47467046523 54.6728922553 55.3998371521 122.709511253
8.34137166055 44.0891935816 48.8788040857 103.669479886
6.08769811553 47.9379453144 44.9851259707 100.079496196
8.22965965152 47.5963885178 44.4525333691 103.541575015
8.84478447036 41.3084042126 42.8526241805 95.5523666484
5.68278331084 57.5833709547 44.0939569828 109.230978283
8.71805892019 50.1367179946 38.9099555907 102.604128381
5.56070837832 51.5665378702 66.2554424791 128.289063118
8.54371267265 54.6089665974 59.9552558754 126.55211327
5.67490213307 47.214043017 61.5393234792 117.356548847
8.78597041247 52.8818201277 58.6876498949 122.502635891
7.89997273907 39.5318902588 40.3227798315 91.396217415
6.10886692578 47.3959457563 30.6102977053 87.854347598
8.63225005093 51.8434529612 51.8971574669 114.542166123
7.24366619999 42.9695624616 52.6383353157 104.411040555
7.02358930214 54.4524734263 47.0695344514 108.726401179
6.94705630835 47.1800074921 52.9541113502 109.991897395
8.44701062888 52.4650232072 39.1267601349 104.13540312
5.12734193086 54.2229085668 49.0019918152 112.121830617
8.28336709277 49.7956391932 48.8129140342 109.273520732
8.73621854951 50.8605608844 61.4183597365 122.164173004
6.63046420065 51.6920640944 52.6498469295 113.848126371
8.45981920114 51.0684103382 51.7805323856 115.484488106
9.94693527997 52.0907863828 60.525371677 124.230988303
7.72930029518 48.5905782004 51.6574590185 109.271255228
7.11511469476 57.1466998453 59.5343096734 123.886565371
9.44983013139 51.1585088649 43.1574682941 107.807954564
8.79320158332 56.543065322 45.6647094762 115.619815154
8.08054835564 58.6968712998 43.9538735921 114.686342496
7.07918304546 53.273457602 41.4150517768 105.809965424
6.77667685398 44.2427442582 46.1119938024 99.7481193358
6.63323638145 55.7931451172 39.3611086443 103.969005508
9.12287644932 51.1694246168 47.9119715094 109.454456206
8.11505358884 51.453748622 33.8431751444 96.456043105
9.61877030112 48.7515613428 39.3803338915 99.8475377827
5.81863125446 49.5452542982 53.557651859 113.841852044
8.35656978973 56.4609697662 45.1037353605 111.721860826
8.17259684228 53.3700649401 50.2140511972 113.427061298
8.97434457166 47.7942653091 59.451017135 119.684539565
7.18323220396 47.2244073394 58.5013720585 114.328952901
7.28934061317 47.4316649267 63.4837265814 122.987492226
9.79409127317 48.4412984177 47.1919086508 106.913223454
5.53007931012 52.1841789235 59.5761795261 121.97239023
8.16524954301 54.5405593209 41.3160087323 106.398024846
6.00192568619 56.2735707019 47.203412747 113.512515831
9.08617014808 48.0206497854 61.4754832745 121.533139287
9.1035730489 51.288916392 49.498729992 113.771881707
6.17206961537 45.1674995472 52.3906032935 108.388472591
9.12027481006 58.8806564639 63.627278478 135.962865432
5.165826376 37.2219931208 40.6883758265 83.3641325049
6.80178758233 58.291993356 40.3252766063 108.959110137
6.11892333756 45.4255288383 59.6571941004 115.287885407
7.19362346637 49.1434500138 54.1184365884 113.08019616
5.31679184364 43.8003102634 57.4779145993 109.210453578
6.75627102869 53.2921040263 67.918215676 128.192382553
7.44207060802 47.4486452456 48.8919454585 105.416040504
6.47587595698 46.3094984694 47.8506373062 102.096579579
5.14973465171 53.3166674181 58.9565594425 122.277962284
6.25317180079 45.6921092206 49.6437166511 106.415266335
7.1054319917 48.190526029 53.2753073194 111.60445651
6.53134971104 50.1397523177 52.081132517 110.437983281
7.45484907857 50.861829439 58.3017197324 118.18218691
9.30343816954 51.6277350402 50.0902128016 111.300542075
7.69122870559 48.543963235 46.2152086331 103.732168949
9.63105914752 48.7434353434 51.048796834 111.740971971
5.28573079455 48.4524198767 49.2404533018 103.94469619
8.54262496744 43.8290086578 40.3062970733 92.816842404
8.89347140481 48.2606170348 22.9761607461 84.057062987
8.52621060967 51.8309464951 57.3565056726 119.408288658
5.81823593024 49.5549757648 43.928404199 99.3025612212
6.1322513412 53.7018457934 57.8313453507 118.918334381
7.17985668778 56.5160844903 46.4158760924 110.311164167
9.50916242887 48.5335200395 64.8999814441 123.892104797
6.14814166541 50.7147597208 50.3407561455 108.05956183
5.8269548761 52.8063278394 43.9951117395 105.518331092
7.84964730893 51.8419621299 46.8154469803 111.264581908
9.55583943138 46.0850173742 37.6506195329 95.6148556821
6.54311513644 39.500332483 50.6731993353 98.9229881861
9.02712907853 45.7069295798 54.2833297593 109.868642353
7.63271202476 43.3881455458 27.4680272357 79.0278389668
8.72618484578 44.4134754684 51.1560764432 106.551014696
8.09746530951 50.1597467586 47.5893970504 110.355051491
6.06127523432 51.2083795643 45.7027922409 104.266117965
9.4105805263 46.548199088 54.4548843695 113.449569362
9.67257480557 43.9786146681 48.0070605151 105.143962116
7.61439310677 47.428886294 44.3052115538 101.210305736
8.85953163747 48.4396784268 56.6715949204 115.90623385
6.0310355735 41.8475998072 47.1833596689 99.6426360337
8.94058361288 50.6463681586 49.5870556218 111.021720112
9.05731143643 46.2419512553 49.541488023 107.328114422
7.47854783837 44.679301821 35.8473163756 92.8911071907
5.40946265122 50.9744633702 41.7588996935 99.9018252131
8.87793537178 40.9856647343 83.1200722734 134.161178469
7.23181868337 51.7604513754 46.2628724051 106.334988979
5.39884951026 38.1484720376 44.1889205587 90.9069726392
5.10450779697 47.8425975118 38.2357303781 91.4845499483
5.61960123221 53.5063377754 45.3028423035 106.926399885
9.23552796972 57.923022036 39.2472305064 109.162805552
6.30854559266 54.7598579396 32.9435192845 98.9713620656
6.60830034831 50.0927665649 66.3631938916 125.634943521
6.79801058417 47.7135800411 45.4466693595 101.802304216
9.92347578591 40.4725654623 47.863763813 99.4544710971
7.06627159667 55.8654790792 75.2900236415 139.283563099
5.00576518841 51.952566054 31.4729662262 92.2067496079
6.86460458876 59.3596694053 53.1269727616 120.389178293
8.28178029126 44.2630850916 44.1414783096 101.605648255
7.40736131533 48.7066702064 57.7677240933 118.500113283
8.01386607779 49.0207417308 53.5176021965 111.409685565
9.93686813421 49.8665491532 56.5417782637 121.130254386
9.08016194212 48.2683000759 55.6077296378 113.603866976
6.70461615143 53.848311826 52.9128792425 117.704392606
8.80039121892 44.5258993835 41.2279974942 98.4239044531
9.1867322884 42.4422818792 59.4753948272 111.251043276
6.09764295961 46.5632320294 59.9301631151 114.187630471
9.3592249632 56.6863403027 54.0851845958 120.208378171
8.62628006788 56.5459876608 64.9861828242 135.084989025
8.26228707896 48.2230057848 46.0105219264 106.227117799
6.4538343392 55.7724595636 56.7512022089 121.228156645
8.56790656957 45.0552148067 44.7862891901 101.167264036
6.87660071726 49.352871981 53.7741694992 112.585342331
7.85399791956 52.4924349684 44.1465730141 104.767296224
6.05551279487 48.5421633875 58.926370125 118.183176368
7.68184139207 43.487540937 47.7411126665 99.9805474185
5.95625606318 47.7234144358 46.7416877376 101.517490428
9.28487574948 39.1867177697 36.3762761717 88.0670130708
6.40630375897 61.2461596942 56.2977095149 128.37128986
7.64736329782 52.9774322385 57.4479936112 118.480518948
7.81664054064 46.0355721192 39.7895550762 98.3229640871
5.3714819764 44.7662228686 51.1818080664 106.250513662
7.23461271664 50.9795629899 54.5035083904 115.805832539
7.25222681614 60.475303302 39.2733828135 109.11427098
8.81013961175 47.1980261724 44.8660567638 104.331561019
5.10039602768 46.8904960035 42.3632424146 98.6957941577
5.95093504288 47.9556237818 61.8501045492 118.938231993
8.32611681884 58.2251181864 41.9993229526 110.583030109
5.58613900468 49.744712118 57.1463204983 117.366027857
9.56967946361 55.6793369174 59.0022882287 126.289728989
5.04906841592 43.9948654579 39.0279230979 88.7998581406
6.47500263513 46.9493654183 51.4758585367 105.14732034
5.10438802511 47.8354885374 50.4121569797 103.499020161
6.18238665011 42.4488033145 56.7062753376 110.012780093
8.09278385051 53.1763371039 43.5609032535 107.850044621
8.64918890782 49.0645436767 30.5477123415 88.6438478921
5.69915788694 54.162212846 38.7074450173 100.20940098
5.91491688996 48.524341043 59.2632447129 114.585407551
8.05188625933 47.0108500736 43.4506266222 101.061746938
6.33898490698 51.4916887912 50.7691332209 110.886793802
6.35953964808 50.1432685538 51.7826627722 110.452591184
9.38487056562 52.5281748888 54.7530696404 117.138668469
7.44793446039 46.8800221743 49.6742908325 105.447197312
8.4261312239 55.7536170485 33.1484399711 102.249491098
7.42505538482 50.3282746816 54.7008341854 116.40393831
8.0583325667 40.5971120091 64.8718078651 115.579927636
5.62087047779 49.7428185377 52.7324160226 110.135148471
7.03558880247 40.8696512503 58.6926547498 108.588821528
8.01325437209 57.0318559828 75.8398662893 141.075846531
6.55174402315 47.7072016029 35.422902392 94.0317207779
9.57643321456 46.7214982112 51.8637373224 110.153024432
9.5866786685 53.8680017558 43.5246338877 111.664820217
7.76370552335 48.319437374 41.2529444999 99.3672230674
6.26680392864 42.8795106447 68.111501046 117.813895037
8.25509752783 53.0525998256 46.9784541912 111.703875359
9.0495767163 55.2477675693 47.4657154871 112.952069278
7.61138103917 48.6285623452 63.3664315012 123.858900654
8.44208973326 44.1230397617 49.9855419175 105.391161945
8.91533124551 53.5580032369 56.2741108091 121.491202135
9.92611280798 54.5459421332 32.5388812819 99.553447548
9.87291444435 50.8900955178 52.906266186 117.45157728
5.33425460645 48.499648652 65.6353970826 120.279351543
8.22170883899 57.9103009259 34.7497035585 105.380198784
9.89796547591 50.4092405731 61.4945658343 126.661903898
9.53310158576 48.7170287037 46.5394386119 105.657552068
8.10521530796 45.0426073419 53.490137171 107.600410664
6.19054605705 42.6548076952 50.6251387329 103.168859616
5.12665089551 47.2078089111 43.2958639535 98.1173763269
5.50711811823 44.2714790773 53.1084114972 103.466637166
8.1641793752 44.6609406105 56.5052215997 111.304915746
5.10958455066 42.1951559372 40.4995708853 88.1202718796
5.1447468212 47.2292080525 59.0012088014 115.597191286
7.74672854416 51.9480597707 28.9180804904 90.344667577
8.48900394835 56.184898706 60.1819619195 126.779244033
9.66451794645 48.6800652128 51.8475206739 111.482897316
7.53342417873 47.7976143024 54.7325023991 114.470472443
9.75709985206 51.268163427 36.7349520904 100.535943666
9.27348257899 43.9332648094 31.4037023279 87.2451545871
8.2688387663 44.9630031309 45.2935113594 102.371167552
8.19789168243 47.7672089482 63.0406995012 122.806543777
8.94247271388 51.0422493514 57.8955817011 121.381988975
7.13917449328 47.604530189 43.4456209872 98.9943681607
5.99937833613 48.9320939539 50.0688507131 106.099024767
7.21722025527 40.8684176775 50.8770170426 99.2504439299
5.20522940615 48.2938203021 55.7351858414 110.417797875
7.10566812582 44.4445472025 48.4600324275 104.526940918
5.42875245022 43.0340532708 37.3792750805 88.5839700339
7.29657331372 45.0032557254 39.2218931111 96.4999787449
9.32336297479 48.0354560641 45.0273771431 103.589783594
9.76317597029 48.6260897794 47.7389820614 109.280643686
5.67853837742 51.5284396685 59.8940870704 119.274082072
8.96190036281 51.6702880398 37.1832540483 102.49369729
6.66213897458 46.3522316062 39.627397592 92.999547059
8.71034788861 59.7034651789 46.9567679117 119.248959046
9.01533993019 52.1562667511 65.2720144763 129.856005485
7.43533131248 52.3921082455 61.4251769981 125.321206264
9.53777699155 46.947917764 56.7715867329 115.569354468
9.4820259449 48.3600909758 59.5778866543 121.051213669
6.4682834406 47.9359333533 27.3820096886 82.7866135058
9.32058077641 54.6716992159 30.3230649479 98.4304863983
9.77270730621 44.5086612211 32.8932433188 89.9679205621
5.32913005928 54.9106562351 69.4974038418 130.78940952
7.23594198246 50.2106171036 38.6307490193 98.6447267978
9.72857916337 46.9679589756 31.4945244746 91.2418560184
5.99808585303 48.7603977955 54.1257750648 109.854890129
9.72366581608 47.9282816182 37.8948631513 98.8650510702
7.35548471595 53.8783487009 63.459096937 129.121189294
8.1335507025 54.0265029919 42.5611797428 106.801531205
7.67063946638 52.749991942 53.1298479596 115.160647404
7.73867522743 51.2805402134 45.4758500415 108.494309959
6.55708722767 58.2572644575 49.2447862215 116.06657984
6.9135277209 51.6408952505 47.2758634 109.407227134
7.26741076213 54.1190436908 33.586190274 96.5743348285
7.17388090474 43.1262989093 58.7939754203 113.051574234
9.93000406847 50.7776059535 51.3200601213 116.269310689
7.66460566285 56.5725214666 34.5827010145 103.172120724
7.33143724201 52.7133786263 44.6850250667 105.213602854
5.79054419195 60.7329468152 62.548949621 130.071259364
8.33029241215 36.611512525 56.3897616989 103.378392624
8.6904927003 46.1543435884 41.0485267837 99.4518998244
7.19019327857 52.8463686277 56.6629513888 119.111400942
9.24866118931 50.8358116778 32.1939333252 93.7880027932
9.1374997499 45.6002223336 46.9921338781 102.071422612
7.02501565925 45.5550954012 67.6842712981 123.306443764
8.09181535265 42.9995156095 52.4482042429 105.235959152
5.31953359017 53.9091810379 39.9737037813 103.415257638
6.59717266782 52.1942032958 46.3088154556 108.548078272
5.87696946317 52.7645711171 56.1227757354 118.895997343
8.52544537206 39.8861720342 53.7293140598 102.443877718
8.06329641481 53.0196562159 53.6532492864 114.789737882
7.07940275948 52.9619822404 48.0268224116 109.482167414
9.60482900633 50.9384228143 56.2853482691 121.294554921
7.12328973103 45.5378596964 47.2650900677 103.643138667
6.09485545865 44.640866518 48.8582048521 102.917511895
8.41948450752 57.0813451926 43.7880296019 114.271972655
8.1918260907 41.8163123409 69.8690034382 122.770533665
6.89410687445 56.9615245038 49.9065164414 117.664352375
7.59441384528 49.1303145933 48.7963674035 107.635882183
8.87360037843 46.8138598173 46.5788812978 105.537923227
8.29692236014 37.8864518158 63.2542705397 112.404128328
6.57572723098 47.7024960964 46.0441447534 104.056423117
5.05433876664 51.4279388074 46.2615489987 104.980206005
9.83647034618 48.2314437541 56.6839118746 116.808676109
9.25630029637 57.4317428056 43.7153534502 114.35493721
7.71245277346 55.397166881 51.9758136694 115.325315648
7.36000180799 46.0440579418 74.5585469248 129.954626014
8.42225029479 41.4964185971 61.806233663 115.839658718
6.33653990505 49.3982883527 60.3894248678 116.249869681
5.96842687378 52.9980709724 46.2938209445 110.177741419
5.76527672258 53.9492464013 52.9894329525 114.791900149
6.29407720865 54.1422442706 46.5076211933 110.334891119
5.13820043773 52.7976018524 42.5360742577 101.935232144
6.73745479644 52.7065855084 62.533678477 124.52200922
8.99284516927 43.6306160978 44.758279778 99.3245592144
7.42790864552 55.5015271124 47.9976802605 113.749962684
5.61918013715 49.0822235147 51.3727083832 106.690741964
6.60718503018 57.1410996013 54.5228303351 119.684833949
5.0669022101 47.8064307831 52.860495576 106.08824305
6.47750780299 47.7544354066 36.464131627 94.8417977552
8.7570231444 53.0298784033 38.5034539366 102.388306039
6.52691448057 50.1924444196 48.9868961311 107.213382474
7.98697286176 47.8769189063 49.4260016939 108.286518106
7.7906432212 44.9586993078 43.9288736579 98.6993212942
9.33955569165 56.6661149894 57.7065157459 127.057841888
7.95742329616 42.5351268294 46.2052533782 98.3510882371
6.20172524348 53.5091039238 20.1290205112 80.9701963908
9.56415900969 45.6416518591 38.4422844574 95.5477162972
9.05298705604 51.5525943537 39.5569861063 105.052620746
5.68215297594 54.9008147017 55.4392789658 120.256467044
9.69426099548 53.6308931233 59.6861407173 126.689282468
8.36421291016 54.8758860283 51.0285983955 117.372318264
8.32295080376 61.0227555892 51.0048985624 123.058941028
9.46560234976 42.5247041561 59.3662721135 115.405798288
6.89139588298 52.8998833661 47.2599014329 111.441692393
9.41630139319 46.8829685753 44.3030464958 101.684009562
6.26816276454 54.9509664504 40.7708502397 103.340379856
5.12140907814 48.4458096368 36.876372321 91.0652187882
9.20079974839 47.3233673722 37.7953875878 98.8254626915
8.46614761437 55.7218661261 49.238497888 115.686613606
8.27607526585 56.857171731 40.6269184931 110.568139619
5.60472079598 40.0648118703 52.3615761045 101.008844576
5.21098202369 42.0682674676 42.2361271732 90.0157598756
9.13686611886 47.6987092239 53.9138623075 111.554172866
6.22710825188 51.7837545206 63.9483226037 123.271531283
8.41198869391 52.1134658133 46.523414071 111.77426299
7.06493380783 48.6483511317 43.0966030371 103.278769256
6.71580436556 49.1567827576 41.7415705537 97.6310715781
5.600713023 56.0267363091 44.6075227742 107.215287214
8.03230283308 60.9963040594 54.1745826331 125.838673676
9.38123862231 57.9013243089 50.3895350186 118.833115801
8.32200471141 50.288275411 66.6860040686 127.78839131
5.23872736869 45.5575375223 52.9183634231 106.74782006
7.78553903186 50.9244373735 53.1511276373 116.80858902
9.13561118667 46.1724193475 59.748066404 117.643213658
7.15015726195 50.3061456169 50.9360938764 112.465021907
9.10828335338 51.8855408811 64.7477166904 127.027589189
5.73268812083 51.140376973 34.2598503094 91.891870803
8.16142561159 42.9033817286 51.4845876921 103.224442811
8.91900363105 49.6882528202 47.3981264163 106.697881973
8.55847545433 52.9102362941 50.6661175374 116.698187707
7.68586995607 50.6733624538 42.2020871063 101.679476445
9.1541994569 46.7706061592 58.0088988116 113.996270628
8.50291785941 49.5302516361 56.1026155214 118.991715364
5.72577717236 54.8702179191 51.1381903626 113.44116396
5.71807430198 50.3939314527 51.711514964 108.99976254
7.8969665891 52.021627087 46.9517179545 111.675531797
5.16844113644 51.5038141073 36.7243210295 96.8108711197
8.65323611303 40.6270058806 44.4141886813 97.049238029
6.56317700833 54.1850973264 51.2408088713 116.932286024
9.64025072696 41.8590409601 53.4401500491 108.010855446
9.16790411532 50.6519871439 56.7639569907 121.328264711
8.699182705 43.0723219048 64.8366172158 118.296350233
8.40064844156 45.3973799743 62.77598835 117.210373889
6.18284201047 54.8147450839 48.5513627885 113.16194948
6.40586481899 55.189497594 52.2711768712 116.507034773
6.68774096158 50.7548059953 63.5152353722 121.396122313
8.07757913541 52.6322382831 21.777056398 87.3971143359
7.72282009492 47.2380753971 41.4252756259 96.505272691
7.53626642242 49.4042481577 62.1148973787 120.310351102
5.03471810273 45.4793033693 42.2365065456 96.954143317
8.83870046563 53.9850323514 49.6705572666 117.038127067
5.51156265822 54.5766030287 37.2325418926 99.0328610387
8.88681576611 46.6180973654 49.6221444088 107.65044988
5.97500658083 47.0733327884 47.389579156 100.47521572
6.87121447849 52.7215693416 47.9512768862 110.270242214
6.04844949046 51.4500962706 22.4527026666 80.8631401657
8.7288321073 44.4444668256 61.618368289 115.896334942
9.52928216904 44.4141874921 59.530345699 114.550012022
8.550795067 50.2396076484 32.201735633 93.4328180201
9.24511372737 53.9101019727 34.8529634567 102.677196495
6.20913474777 45.0423705305 48.8076773974 100.840365076
5.83680999889 65.3409971698 38.5798625684 113.453488291
8.81200750991 62.5547238233 47.1478199081 119.229122546
6.23666474775 52.609136917 35.1442810777 98.6057030602
6.30383572819 59.6937727398 56.831300525 124.770006561
8.85432066005 49.918976341 51.8498311068 111.702126994
6.16803290642 44.7488454408 58.5319934116 113.907577837
7.2053759242 55.9757408019 56.5612607378 120.254273369
6.04721926842 55.2873612954 37.4605230769 101.767826828
7.01696389869 49.1167261693 45.6297183249 102.769006474
9.08062662706 52.2694834483 34.9549449271 100.620194597
5.27303977989 46.453843852 43.2387909134 99.2996060594
5.63792756388 47.5725421651 46.2612269866 101.41214349
8.42572323367 49.3834090201 48.8558594392 107.394711033
6.43855215146 59.8133616283 65.5306050591 134.542215986
5.86615413437 52.9218667334 45.1326159608 107.566876452
5.6446029066 44.270058667 42.8064061887 94.7189296481
8.09529708159 43.6184466525 57.0390088708 110.47581396
9.15580676101 50.8119142338 45.1238162601 106.910637437
8.62271173972 51.6049697957 57.1051625358 118.793119684
8.68019750739 46.5372012718 47.4019792553 106.82649866
8.59659222531 50.2660454779 48.0782624526 109.836228291
6.53933244443 55.4495281754 51.6556458473 116.230288751
5.07875026386 56.785027556 34.1654052387 97.9580122693
8.04646485895 44.7825978544 52.334983369 108.16289815
7.59988156237 55.6574461629 37.1078220082 101.040050987
5.57058159624 48.1556766483 49.8190627071 105.948159186
7.70175831442 53.3531581246 48.9114732828 113.022003948
7.20705442838 52.5002102799 44.0462586132 106.211431526
8.48127317308 49.7963914972 53.3656711278 114.418255858
9.42276019574 54.5694681558 39.879938792 104.875983191
8.02903744676 48.8544772252 51.8494998238 111.361185105
5.9617594505 50.551481128 44.3332121309 102.567118973
9.49235298827 57.5374549519 40.6689708865 112.308120444
6.09654288632 57.4034244614 38.0409807233 104.617062897
6.06098827424 48.2389213765 45.6590206841 100.50693947
8.59645936748 45.696271474 51.0226085252 107.836863321
6.61270229421 60.1668054006 44.2437291096 115.480802039
7.84970197272 51.9348996585 55.0293236854 118.910184929
9.84748896684 56.3205219377 40.7032430156 110.113401966
8.59458893756 53.932120798 31.6494546923 98.505860816
9.99486468056 48.3526485258 65.0103000027 123.521336138
9.84359445661 53.5405877426 59.0674517655 126.681825116
6.27968448469 48.8703486654 47.6456682334 106.099234624
8.66501042812 44.9505457772 60.6180492929 118.177898151
5.26037203421 51.8079308394 43.6550701141 102.47054488
6.07930085052 44.6002638318 27.7869781774 83.3558009453
8.31816754741 55.8019335457 36.3733924792 104.164564618
6.22595244414 42.848941355 42.0560261291 94.3222210637
6.906327155 49.3166180139 55.8148265221 114.913000012
6.73395765052 48.7566463592 56.7545541803 117.117066381
8.928847495 54.1675031889 52.3274680222 118.13365725
9.64878267157 49.2659028424 38.1619709222 101.449590308
5.22254636895 50.5392129751 60.1278145115 120.871883103
7.53700137274 55.6786673858 28.0175938877 96.2026117472
5.61007531862 44.9786548693 40.1973045614 92.6909518082
7.35573765228 63.05501988 56.0734199886 131.054924975
5.80184851854 39.4785969177 46.9045927016 93.2806345981
7.36546654758 51.8198019805 52.9359998578 112.827176711
8.33625976056 53.9374211375 58.1390878251 121.628001491
6.28572751826 47.5059505596 41.4887641833 96.267330487
9.02679107889 46.8705975157 50.2586815001 109.93945853
8.84337413412 50.0248344386 56.1977304132 119.224306228
5.5405938033 45.5119233901 45.7537283096 99.6806129167
8.59861092642 43.545760796 52.562553416 106.586998409
9.86547004262 57.890370309 70.4251768413 140.868180788
7.56891078842 48.7008699561 37.0922062578 97.8524016484
7.69790131471 43.7626758062 36.9797838406 92.7981318511
9.87121434444 51.5887088786 61.3934509463 126.012603599
5.80700059244 42.6750614212 38.475359719 90.6477551233
5.77456110763 58.9775683212 51.5643043807 118.300549214
5.55303651803 59.6978774116 54.3974233478 119.677521869
8.96804407599 50.5941169951 51.2794080971 113.368350835
5.56378990208 50.179202368 58.9051394774 116.938591672
5.07023297099 44.84219606 32.5303114196 86.599696016
9.88858708155 52.4492108078 45.08857487 110.45989972
6.02686434438 58.7808876831 58.942230859 125.836638122
6.55504241852 54.5871698301 64.7583121692 127.483646362
7.09929030663 48.2094869349 30.5557423647 86.5968820327
6.66647112155 42.5321372677 36.013264215 87.073310017
8.62378538692 50.4315639072 49.6127062218 113.207786726
9.39073100686 44.7264823348 57.172801501 111.664718588
5.93109407175 48.2320233937 62.9738047 122.054228027
8.73205623671 40.2898903271 41.7733882718 90.9664520467
8.87232903159 42.5393231437 46.2365111227 101.381228549
5.37737601156 50.0072951939 62.2124369292 120.112308425
8.01014686625 46.2578150961 45.3443615365 103.195897829
5.46837527245 58.0363841644 30.4341457911 97.4146139623
