A B C Total
5.00090754504 45.1670804991 56.9679536361 110.858343565
6.68052784299 47.9422368095 59.4436380229 118.205047098
5.26687472246 48.4494803642 51.3928207291 109.473740339
8.36688532908 44.1927210692 56.2793226761 113.833004513
6.66494049291 57.886448478 43.1272269849 111.424845903
9.63243476911 49.4127271469 26.9836487369 87.4454993599
8.78307000754 45.5408203307 47.4912028822 104.216632438
9.04198801113 50.93252844 50.2109996412 112.634289316
8.72305157804 49.3922800634 31.0824503839 92.5994576182
7.51170284989 50.0453597189 51.2776607736 110.710506355
8.56063005482 49.7948047629 30.7419580729 90.7930887959
8.62416207259 44.0788340797 54.6148773764 109.200342963
8.23934488096 55.3176453984 43.8279931817 111.562494695
6.1265863731 53.8965592586 38.3710751737 98.426868251
7.43684511274 51.6462752887 39.6368378291 102.287752808
7.23349065782 42.561390997 48.1794734469 101.99858929
9.85132794648 46.0014725173 47.22070231 107.801749511
9.34058393932 39.3815346737 51.1882481521 99.9633591065
9.66111453607 53.1386512214 52.8884309551 119.134446346
8.58351480919 50.6783952693 44.1220688888 104.184082981
5.61211086479 51.7002550713 62.5973227246 123.536946292
9.58416156691 65.7706569424 42.9643153166 122.504344783
8.78008414572 51.492561602 34.3588177287 99.6017862026
7.24805218555 50.6453815382 48.924342574 110.084307147
7.95674496571 53.8728740013 55.4293104792 122.006312703
7.60205321652 51.8227054368 38.680507605 100.850249293
8.85961212159 45.0494409099 52.1319040286 109.398412682
5.30755664829 51.2753569798 57.743238946 119.035357794
8.93525539825 45.6224255734 43.1261919794 102.029906574
7.01599507401 48.839896856 58.8543966253 115.236098579
7.97215217033 44.5218468225 32.2957167086 85.7508609666
5.72646503277 44.1335244914 38.023369658 92.8789511858
8.8179824135 53.9959738798 41.4566216616 108.211020688
7.70259470667 55.582652819 48.7724219611 114.481577318
8.67986127611 44.2213369114 38.6268788862 92.7474566992
7.33926892896 53.0904858099 56.6430594108 117.263990491
5.46804051201 59.7705158581 42.5738917598 108.345536346
9.96446766914 59.4188952646 61.2281721687 134.177174843
7.7685743567 48.6828286669 31.0334350592 89.3849237835
6.5500119898 45.1514354473 58.124877573 110.660352278
9.43842160886 45.5194249931 37.6926093414 97.0667590239
5.17635711034 41.3634911327 48.3298823458 99.0315350266
5.53434813766 52.8051263733 47.4632889899 106.092968393
9.80171923296 50.4032372753 51.8346168404 113.583990108
6.97810199037 48.3042222336 24.9806675835 81.8494219663
6.7221676949 55.5621325691 46.5789655723 109.171389013
8.6374461783 56.666612045 57.6354565443 126.611926645
7.93652161524 40.8481264668 38.2259096898 91.060908419
6.81353652579 52.157174123 56.2467615795 119.347832627
6.13677485274 49.8584946328 51.3141470392 108.571625738
6.33986710829 47.7073611432 50.4820904066 108.037298317
6.78284891007 53.726773451 58.9762853341 119.861357963
5.39433587403 52.1995826446 42.6132252357 104.484878856
9.06307196971 54.9635731252 41.5742422614 108.811101811
9.51942022699 54.6852853948 50.8610377554 115.849878065
6.36024275337 46.9912257035 39.5882598675 94.6797329277
7.76571667447 47.6810814307 48.7575975436 107.320240552
6.84720236676 44.578691929 43.5805371656 97.8290406199
8.66685843252 39.9275399567 46.720016551 97.6664846438
7.61391359634 58.9312492938 53.920561719 125.408393921
8.18439061464 47.2938591642 57.1581244498 115.941576571
9.9445611048 48.8456223884 50.6855457974 110.420536179
8.67728566522 54.7688979817 31.3084301424 97.6670233406
7.79237770518 49.8139572397 48.695095251 107.088153875
5.78841830458 59.3156826162 51.838640371 119.739340239
6.66188462759 42.7525006988 44.6440969612 94.3185473976
9.61715563712 48.6195510528 50.6189796015 109.058810355
6.72591887976 52.0887195696 36.7847800135 100.276622474
9.2221006758 45.9535367165 44.7489758243 102.502964921
6.71377092199 46.5714382977 43.6922145787 99.5442531983
7.35876284347 49.0623939727 61.6107263679 122.32380515
8.28590629279 52.8306151483 48.044772538 111.019496238
5.23560355822 44.8385104962 52.0561664699 105.975208812
8.60702546238 51.3245588911 49.3781571261 111.402552015
7.73460117994 50.8686894701 48.9122775623 109.946082723
7.10373336549 56.5110978946 46.3514764564 111.656352126
7.8022179705 45.4679511754 34.8969327328 89.4101453271
7.82932345335 48.4374276104 38.218464068 99.1621805227
8.22125618101 58.7787802777 49.6789382724 121.529435216
8.16429756542 43.1744840452 45.4187866547 96.8890185097
5.0432874943 48.7045567216 54.699354754 110.688725659
9.06369405619 46.6683964833 48.5690460683 108.053951857
6.54091398471 46.2962461815 63.3592914714 118.516898057
8.37049792571 60.1744667783 50.0901811068 122.325435553
5.27631091769 62.4245275307 61.6811916428 132.177687477
6.12712978156 52.639757478 61.6864190258 120.725025519
9.20654589327 53.4199669009 59.5270046836 125.834746197
7.08938368151 48.3010033327 51.9554227099 109.306092499
8.50936921254 53.5258796226 56.4651153952 122.610548293
9.37475365666 49.0518510807 41.4158097206 104.14069063
5.94603601641 51.0196319991 37.758993979 96.3246098274
5.29762893311 56.7294229149 54.1502745361 120.958971476
9.52095474218 58.0208527122 39.0706072916 108.597104518
9.23490957982 41.7870381109 50.4766822956 104.116984469
7.744735519 48.6001121075 43.913582224 100.799399084
7.68703868045 51.0648234596 57.8090752725 120.669636021
5.64822822806 47.1215666579 67.6409705462 123.82705237
5.42890543288 56.0580866767 43.8871973334 108.814246411
6.88029987284 46.9769097217 33.691781731 90.1845613734
6.8774434879 50.9324315309 45.4994355045 104.335530712
6.6106963319 39.5575546053 29.838498468 78.6842533381
8.87678630571 44.5682925321 40.5165870203 98.7154475454
7.79681707494 51.9230706223 64.8298075757 128.136621143
9.684607892 49.9739047591 47.4741005121 107.631137277
6.40857635936 48.3724761208 60.7208757635 118.088964951
9.56314227661 58.5873388221 60.0774464105 133.186875438
8.99908455242 42.5353924862 71.52023066 124.619342192
5.73720628346 48.6428193773 35.752922346 92.2590140926
9.01187551182 37.5215803744 48.4986468784 95.9073484028
7.74077395155 51.2568027677 43.4548493946 104.393758177
7.4520884748 48.2232674753 50.1716591155 109.412105827
9.56735038116 59.0511905404 54.3799685213 125.799315972
9.03671486986 55.0672425121 42.7396428944 109.568467603
9.70641569858 46.628147059 54.7169495371 113.51874252
8.09817025245 56.3631706599 65.805470951 133.18159275
7.4382539988 45.8927333339 48.1720114815 105.266898842
9.69009525777 49.9147749105 43.7754549973 107.727697119
9.46330391181 49.9754858331 53.8993139659 114.498844721
5.26731247625 49.9591339967 84.8228161873 142.247509683
5.5461427331 49.7035558604 36.1032952529 95.4849987631
5.08656111235 52.6537480561 43.2226011985 102.320377584
8.03608661726 48.8049670809 46.2046597694 107.236038519
5.29328592954 54.9668384206 58.3847706304 120.237329532
6.28088243578 51.2429933497 48.338647554 106.986161923
5.31886608828 53.8819549075 48.2378083466 110.56808887
5.4613453121 46.4747746234 60.4880749423 115.81878605
9.65822744364 48.592620106 66.512507176 127.237687747
5.82804438968 45.4386380959 54.1735601484 106.610448823
5.7810506567 55.9934045648 44.3884288645 109.803690977
5.58429685224 50.251334247 54.1497596246 114.396014732
8.03896330199 45.7899447641 38.7010893252 92.7559390717
8.13428863107 52.2015553497 54.8612026056 115.301286252
9.95580706645 58.0937945178 66.6204059922 138.616249597
6.7044501593 50.168360852 39.0799663734 99.949093188
5.79088945794 52.9190360574 52.5568113142 111.330356905
8.1981808371 59.1342790634 25.8212433563 96.4711531656
6.6765545506 55.4297310048 36.3676347156 101.90607024
9.49586116211 48.5094592271 58.5964957936 117.628724729
8.44539016681 44.7421535987 51.7128530909 106.292002613
8.86550049724 49.3744215299 57.4237026876 119.634611278
6.67367138038 49.3954210873 53.1275749432 113.435048899
5.02729466068 50.1368747761 65.7733848228 122.207561227
7.75068329866 49.7022200137 60.700721086 121.838423393
5.91273151851 55.4742282746 49.2196452569 110.870106933
8.41839528276 53.8783037392 58.8336140948 122.313621155
7.0537505301 49.3328091467 61.5973029971 118.111663705
6.35818162788 54.7564220651 56.8769303654 122.132069367
6.49527349826 47.8199314575 54.7550867525 112.091258787
6.70256947451 44.6172578512 59.8580677917 113.447652296
5.59470743126 48.0265067717 48.4519883909 105.906765664
8.45631505019 54.7499540292 49.8505455812 117.878309562
6.25828108773 54.9327710988 64.6376783288 126.052541506
9.62019421986 52.3555733976 44.6684268655 106.873029886
9.32024398174 37.1347520783 39.3816107324 89.8985395689
7.15449159202 50.0466836993 62.5106709734 124.13274575
7.60285378787 48.6075527425 44.8939496435 105.283358679
8.87147068518 58.6313277905 55.6221888744 125.698211998
9.30136310264 36.2848965997 44.9754061622 93.4149505472
5.56151789122 52.0053810294 55.2017102392 115.808384757
8.89326093423 46.8444483882 51.7876457821 108.001613829
8.97684026673 46.5110377456 49.267186198 105.51504039
7.86320628465 43.8480473209 39.8797287524 95.8932569468
5.36122911183 54.7094043147 65.5694977545 130.597438039
5.62408385995 59.9428533704 70.7070121066 137.00704483
6.7802073365 49.6107843236 53.1866369737 110.295018821
7.66461398548 37.250461156 65.1145108244 112.396553147
6.06628875069 46.7054684552 55.592436919 111.033080627
6.78465177402 41.4840815595 53.1515319604 103.25536739
7.47747966193 45.428043857 63.4883444225 119.443132823
8.28956001095 59.7739142927 45.2861125172 115.694773653
8.23776960832 46.6178138265 41.1618823798 100.693034671
8.37412262889 49.5611086436 35.9358673963 98.1446659812
8.45030601026 56.2958862896 56.621201603 123.344283781
6.88007850362 49.8249656118 49.3464399666 109.82663933
9.58916043555 46.1920219272 60.8112665552 116.601878942
8.08692762404 62.1695078589 60.8437388781 132.119363699
7.10172189732 55.1857574211 44.3738451449 107.944466556
6.53719324666 49.9962394886 49.2223716313 109.896764978
7.79955860763 51.8699700846 34.0812021693 97.7408495406
7.24204924101 48.8905830237 61.4530182863 122.130662928
5.16649800895 38.5310877963 49.4183359285 95.6460082575
8.46864906598 49.7782482996 41.5920006499 100.702965143
9.0887086364 42.8595834771 50.2275413586 103.684730122
7.94317513662 56.2729394234 70.0595848614 137.425023429
5.0837432489 48.816463774 43.0179764519 100.816749355
6.43947644102 47.7374409595 59.7858781126 116.239724923
5.49522357325 50.8454561101 29.0570373418 89.7615109998
6.64078689899 46.5870825409 43.276567797 97.1971528823
6.49994606956 44.5908080744 46.0479300171 100.119079465
9.29115765102 50.6450819269 62.0251719494 125.74373084
5.11054079875 58.7984041297 63.2190393363 130.475790413
9.47398667221 51.6315635104 40.1450895992 103.045527361
7.34439812637 47.9390311328 47.8714761164 106.753306182
8.59240163616 49.9510441032 50.2524936904 113.589629586
7.61286234793 48.3452745221 19.7478697316 78.473714393
5.34021244193 58.0610877689 47.5932467289 112.765379245
6.07601021028 54.7555884533 42.3826037234 106.007401139
5.25888233591 47.142864325 40.2096627917 95.225176403
7.38614700945 51.774406738 66.1466226945 129.4185148
8.68408199397 42.9189439302 67.349737248 120.611179283
7.49550582822 47.9227900853 38.7345264346 94.5947899128
8.11143130804 44.6358588194 55.1736475333 112.150678332
9.22729854509 43.6057161133 58.4856424328 114.015952053
7.0318545463 62.5492150488 66.5187019515 140.403632846
5.21134013497 48.6032697956 36.9722749383 91.0467068826
6.26678097418 55.6751578131 36.4745115081 102.900250772
9.66282722396 53.0082891142 72.060584889 138.182015694
8.13546519029 47.5215373825 46.7459180667 105.71360595
8.43650294745 46.155993717 68.098551585 126.539942198
8.26608330551 53.507364028 38.8633097506 103.472355623
6.53220563996 45.8854951625 57.6979765565 112.611864928
6.87736153044 46.8927625723 66.918275492 121.106247487
5.42761282989 52.2486887973 69.0627986609 131.672642048
9.16129430565 57.1150119538 46.995895695 116.779910356
5.45867401493 51.2080263295 51.5874098153 111.002005948
7.74983858691 44.0779286901 51.9850502528 107.714378151
7.53505453367 55.8174323232 51.0904850835 119.059917939
8.58281613086 62.9053385684 52.8538949866 128.141341897
8.32835287595 52.3407230687 48.8550277955 111.840043016
9.92510819182 51.9320134487 51.1068384432 115.115491245
7.54683126663 55.4042350846 29.1930946948 94.0138171565
9.47032729293 42.5427544132 65.7590380182 121.57660306
9.27009364422 59.8290159976 48.9407181855 122.334029411
9.33484806344 52.1035117008 48.7061157521 114.699133602
8.3354766187 51.6190283974 50.1780819854 113.938762002
5.33566361914 45.3221414942 47.4695573568 99.9584907976
6.01203733805 38.821511254 65.7034715775 112.322040798
9.2125274181 43.1046645484 50.9630582637 107.350924186
5.34074683222 49.5898426373 52.8261176371 109.548298625
8.55936815731 53.6679935751 46.4887356255 108.754931672
6.72419799201 53.3187130112 41.9402356385 102.533896469
6.77102171702 48.7604556206 56.6805402564 113.799211545
7.39461843197 45.554417058 41.2669510847 96.8970307046
8.86685733073 47.8111731017 45.5407447215 103.000603414
6.92452688252 47.8803345524 46.6770666751 105.146592658
8.28282659975 46.6771616501 57.2287251318 115.0862754
6.90640641372 51.010530945 47.6021684137 109.218320075
7.90995968663 56.1911179114 47.0802651067 114.092748549
6.08696012786 54.0863639763 45.3139508347 107.045151638
9.48217326018 48.7542017479 40.8484117015 103.287699764
5.43491133203 49.9827149394 44.4194291873 100.58504786
5.45632234339 56.0122101448 58.9608272743 125.41465148
7.49490816771 51.4756198946 58.78471278 121.882937779
9.51269815867 50.5973578731 39.3436589231 101.434187387
8.82856096543 51.562303374 44.1411757611 106.800582341
6.4883241137 53.3847140297 36.9555728455 99.8872905268
7.28034275822 52.2367547349 45.6172535954 109.212393266
9.60155620329 48.7612139666 57.4444649103 117.135274463
9.2100979626 44.4622238607 20.9275691747 75.7420603476
5.86797903327 53.5919426176 42.2195035806 105.335932787
8.40151875779 52.5339529322 44.7785042631 108.231375308
7.13701315123 58.4196651509 75.0795251702 141.990728093
5.76560035577 37.7406393396 59.6786623476 107.578824292
9.75222181717 49.9031775028 64.4081727655 125.695803272
5.09851269077 55.66660455 37.6605214636 99.4020984305
9.41060491869 42.9859667155 46.5055127636 101.066476237
9.726334734 52.6410295575 39.3787118853 103.103535284
7.99262550883 46.1640139172 51.0561158313 109.065720726
8.66151383169 48.6608791626 35.1848097595 96.7218710988
8.76057931902 51.8677603076 50.7199848787 112.560489737
8.18145046049 47.1314546911 50.8085390741 109.519406162
5.80769898739 45.1125801916 48.7276813208 103.672478863
9.72311112877 49.4869240478 55.2655115858 117.007058784
7.06790341396 43.9721119365 46.0525819726 98.4934033518
5.71840732036 53.9714414974 57.9644419102 117.656846629
8.10419154182 51.6546453286 57.4732967381 119.65598937
8.81446008015 48.0298608237 41.767920817 101.022538759
7.0328395439 57.0903423466 61.3482024214 125.999608532
7.04761257994 56.6611735034 46.6963687949 112.838125581
6.65758151668 55.1683731345 65.6898684516 131.752574584
5.93927613318 49.7851452206 59.1595083573 119.078016817
8.52399496682 47.7115873559 29.7421506725 86.8847425036
6.84540366332 50.0300401943 53.0925217088 114.860523447
8.58677170985 51.8467420181 45.6788411053 108.22308022
5.33718100043 41.1121431519 36.6957435912 85.0561821311
5.38529219751 46.3562722431 41.8676224854 98.3093783444
9.82789042745 51.7924473506 33.516391462 96.6537344591
9.62567439049 43.8037011221 40.2712002142 96.9845896243
6.56238782242 53.4618059269 49.5131422148 113.842005496
8.67089898942 49.0231019405 40.8829175182 102.577316468
6.98377412495 51.5347533916 60.5485286144 121.955041763
6.05563788691 54.707289575 52.9016848053 115.266796221
8.42640941599 43.9394547115 72.4612642655 125.877924982
8.52575046565 46.292675473 29.2187222235 88.0459038196
9.0498423272 56.4040236333 50.309427096 115.903632188
6.46604299124 47.8475920733 53.8845843498 109.183832223
7.74070691966 45.1400726794 48.6741946216 104.831847375
8.88189701858 53.0186929925 50.963801398 113.900758032
6.19068387068 51.961494979 61.1079219679 121.522973364
7.38777611827 57.9227491801 30.0771942261 96.0884277536
6.3297550255 39.9291328889 47.1962234122 93.7481668482
6.43014299023 53.166011638 50.2336640679 111.630427871
5.57776895181 53.769351356 47.1668611587 110.895756343
5.12258017242 57.7103121384 46.8987395819 113.666660504
7.24556864671 48.5033037231 50.4265355956 108.903840288
9.96393437583 47.3711633201 54.2347350473 112.531345711
7.48423146229 55.0105892946 53.2655373585 118.507884279
9.60470610057 51.7334773689 37.3699974326 99.5989930436
5.36424168905 52.4236443059 47.7164960665 109.542005067
6.53887295944 43.9707815096 45.7990200374 96.4307301579
5.75626115852 47.4208677027 62.5555473607 115.823384675
6.1313208382 47.4976732523 47.0396905881 105.534154725
5.90087910896 51.9732184184 42.6319068739 102.397794643
6.36628364916 50.6575482427 57.291172863 116.475898317
5.32995496887 48.7809597331 51.2852138575 109.172194611
5.46230321154 49.1313268483 29.6958526895 86.4921876647
9.13088066815 48.602513286 57.5842434302 118.672512308
6.67415673817 46.4440010834 34.4716382261 88.2104967477
5.32310316642 48.1408619217 62.6680097059 120.640067926
5.37399812879 52.1966275049 64.4106230918 126.083275933
6.60601356217 38.7721010814 43.4244548282 91.4313705566
8.99182086616 60.1114392884 43.3271472178 114.937705556
6.06160522506 45.3996516586 36.980482233 90.153866348
5.89777508524 46.2841454459 53.5217291311 110.618912711
9.59607547207 53.1555079871 46.408005912 109.316511246
8.22277683937 54.7187392236 49.8325200801 114.97130577
8.40772981549 54.7496830849 69.1320661758 134.155330985
7.44630475521 51.9746144666 55.6463414756 116.142699023
9.84666099792 44.0357103021 53.4886433014 109.346392082
6.08189205681 44.4542752033 39.7184976375 93.5656155622
9.61250607698 43.3820651737 35.5158514282 88.5479415331
7.49299722844 50.3616852289 45.8484737164 106.865868841
9.83740208501 45.2420178758 35.8768066424 94.276859139
9.61887100753 39.1603510708 50.5207485085 99.5192570884
5.53067907691 46.3022899609 37.4639813996 90.0345193077
7.71360868261 47.14147432 37.0837804615 94.9066120948
7.01918401602 50.6830489492 29.7344239297 87.8327377427
5.18048809837 50.1149817729 53.1274760732 109.615737478
6.64769445124 46.3538414002 56.6490683577 113.1095066
7.01494147424 50.9228943837 48.6373281529 110.018808135
7.76189223324 51.8439721228 45.0332505003 104.981964324
7.18029373717 50.7390555184 55.610972187 113.810026178
7.65218313887 48.5751099815 48.3559575252 105.927139924
8.60028820767 48.6129043173 32.1185768725 92.5718901882
6.54269844037 44.8665059646 49.6045087626 104.359306348
5.20600893815 49.9231571302 60.967554021 119.925170667
9.09169075408 49.3164406745 41.6007651265 101.757981762
7.72858262646 51.442858274 63.2853736196 124.149619468
9.62299695501 46.3225560669 48.6444727712 106.893867429
6.13707421037 44.6376272235 69.1053499267 122.332789043
7.15551491379 60.08276276 57.7655167627 126.780201758
6.60231732895 48.9920542853 57.5325747984 115.377600917
9.62846127394 50.0196081871 60.4222424694 121.611321097
5.22401478346 43.9138000231 45.7710061091 94.9817246698
5.29139471476 55.3671115747 29.3902268437 94.379108263
6.715867877 44.321764239 53.5013134193 109.15880084
8.2019458532 49.3411064732 47.1587410349 105.429752179
8.9873131673 47.5351278951 45.0257452541 102.140851309
7.17194328137 47.8435476538 49.5461080089 109.263679639
6.90440805581 44.6716154415 61.3192816358 114.83130267
6.71917807679 53.1408647958 50.936708787 113.617852383
7.42241086785 54.009944256 44.1558415272 107.752051503
7.34621769177 57.6891548855 59.1848691711 127.136944101
9.94199579726 54.327474195 52.1149274269 118.352568796
9.45944925585 45.7608866497 51.9516091015 110.397450662
7.17148889298 46.5379596551 37.4524922028 94.9017432839
9.35939422471 62.5905167671 38.2321846024 112.853000515
9.70803268982 53.7349128481 54.8936250138 122.668370635
6.88387974418 47.6401554315 49.2311136829 107.443019735
9.58999183195 44.175144719 48.1763625205 103.707861611
9.78941229607 52.3069757048 70.2952770906 136.212434312
6.57543010994 48.181454335 56.0910121567 113.349943047
9.7964019034 48.8422808056 54.1321304326 117.037275537
5.05654300717 50.0321168485 53.1416032644 112.526637912
8.59327469185 45.9080644444 59.2107279571 117.395649267
8.33296504327 45.4277667492 58.8888017081 117.448426864
7.6521392939 48.5126705045 46.7297380363 103.990427382
6.25928404452 47.4759014148 57.5103820964 114.124653174
6.42144838256 49.8191948036 51.6887114821 111.104147416
5.44225350667 44.9815548235 36.5856941038 91.3663628316
6.15552325569 52.7058437367 77.1174264132 140.824344454
6.17678640074 48.4485357187 36.3731702702 94.0436997358
5.1611868437 47.0140037747 50.3116760995 103.963749434
6.23674888469 40.4236961571 56.3247116641 106.100397273
9.78935225561 44.2623657158 61.6064117475 120.306369247
6.10820991065 43.0471783195 44.584738354 94.7938753366
8.00532375581 45.7769300411 38.4110258507 92.8031035004
9.8597190925 41.310817126 61.7445203898 117.38076351
8.41613292177 48.0690107858 43.1421352625 103.10540642
9.07564727749 48.7502679545 51.7427820312 110.171675107
9.36236970094 44.0588603185 38.6835435412 92.5355916517
7.68659207696 44.7048999042 69.1622668573 124.42877146
7.8168702747 48.6632588276 47.7724353978 105.840660617
5.18291849976 49.7843368858 49.8466176367 108.355308339
9.28079473165 58.2294447662 70.9573048798 142.404933273
9.83299385723 52.8467835977 51.6072604869 115.669604164
7.54626833424 49.6917589016 28.7250710698 86.2435182216
5.32754747965 50.6712768299 33.8285885352 92.7345579111
7.00671994082 57.3980821621 58.8344021813 125.223969562
5.5349468675 57.3692938522 52.8088033513 116.825432841
7.08820828103 56.6233452982 61.7620423071 126.52295622
9.83626187467 43.8855875047 47.3404137794 103.02743014
6.78524626687 47.1133568976 67.8223496482 126.150510403
6.17803978443 40.6636327631 40.4478295204 88.7241432741
8.67372952276 56.8819230257 50.7488694652 118.816445622
5.46750090607 58.021219266 51.4261105546 115.963310353
5.99481955803 52.5495703687 49.5112460982 110.528023524
9.59998648021 33.389983891 45.0279975841 89.6979446289
6.9434392826 43.963235111 42.5905789845 96.0295361857
7.89310520786 49.1309787072 57.1387109909 118.538187262
8.79977716408 49.5563727416 45.1718998208 108.22138776
5.39210333687 59.6949157948 31.5275037772 99.3637130327
7.51850956533 46.6542149451 54.8789503089 110.09364498
6.33907212404 47.290817202 47.4449754527 104.85207406
6.27804060848 48.493495966 34.4132300883 89.8260213292
7.95373703356 49.3540519194 43.7001439298 104.783295734
8.63363138952 50.3866564063 55.5749036718 118.716597505
5.02038891617 46.5286057621 45.4501262465 100.680970937
6.60709795309 48.1232634289 43.8080174551 99.0383784418
6.37640455946 43.5443025083 50.2477324918 101.578671085
6.69544386373 48.4271255596 49.3608986283 108.674798344
9.17437888035 52.2207279519 28.3208664585 90.4949770538
7.21052304091 59.8992044847 49.8034546126 120.598090899
9.64597861992 49.1233026683 43.9514770811 103.600440803
5.61097972629 49.2306472258 44.2630735867 100.575349779
8.9318728772 57.855161033 38.0492664951 104.862152516
8.79840694189 48.3195025937 59.3399836157 117.773455035
6.89754373914 44.4770808563 47.0986319236 103.358092805
8.5602325076 52.1009593549 44.787943688 108.266129254
8.55863760598 53.604386479 42.4685279397 105.950687612
7.32493891209 48.7354321282 54.5301487961 113.373680618
9.06609433207 47.8529567068 56.6153835356 113.69107278
5.30592638361 38.4576429569 48.0304326233 94.7270250983
6.07983558375 53.0005685375 45.9653230485 106.439301848
5.08268911892 52.2410286539 48.2394219983 109.661581973
7.6610725668 50.5836532984 39.9043303288 99.9520546154
9.31557279732 47.87208715 72.0610886342 132.774201461
7.67615935616 49.1568772816 47.3256962696 109.117947443
7.51108956677 51.1107133446 56.2142386691 115.035663039
6.9544412569 39.4508177556 50.1131288124 99.6998160213
9.79869157016 45.8833661615 56.9945259654 116.692427847
9.12716092185 40.8610129617 34.7469274316 86.7984110167
7.55859538487 44.8059780002 56.2396246151 110.329454392
9.24079991515 54.1599524289 59.354921346 123.135399572
5.41518216467 52.6894414278 40.5928158632 102.11671668
5.22345298287 44.2961085669 66.286613913 117.647879926
5.7855101807 55.6464505953 48.7037826998 111.09417471
7.6793829495 51.4269014508 72.0003563328 135.910434076
8.48208179705 48.733492034 50.3881100031 112.060815278
6.94107781823 49.4104924757 63.2767692308 123.88001757
9.81682598248 54.8160564419 41.3574128985 107.322782523
6.01529758688 54.9262750539 69.7219990388 132.856552335
5.14868341724 56.8137735596 36.4747953785 99.0192961637
6.929974092 41.2912202292 72.4387642377 125.09500694
5.56702430636 58.5464017811 60.7268973589 129.181068378
5.2576429406 57.8774453597 47.2786064502 111.578104223
8.74004414479 47.1726916273 46.4661877217 106.365733802
6.87243378477 55.8526999857 38.8813132418 104.354745181
6.06048579736 49.6561075479 38.2894678199 94.0900877003
6.07942311329 54.7058648309 51.4416577992 116.805828091
7.88403628933 59.2122215243 80.7598665441 151.375856955
6.83488849486 37.3987240946 53.6562609198 99.3774542678
8.17729550493 62.1795986697 54.6765244222 126.752260355
8.38227983882 51.424774404 52.4040178154 115.029462093
9.09429318298 59.6311883784 55.3204813317 128.62951543
5.81290443412 50.3696632579 53.640762234 110.398599668
8.4226226691 48.2761064356 52.7408187218 110.369616473
9.30069179054 50.4497081184 60.0945409416 120.368344723
7.90946152547 51.4461883778 58.43725671 121.109265953
9.80566376146 54.7367972928 52.6818468283 117.889734208
7.44099031084 53.4541168949 51.4877264039 114.170377741
9.02651425934 5648.79844545 34.9992495542 5696.71418839
5.59567599401 48.9656034834 52.6538448771 108.390913091
6.51557584967 47.4872055606 48.1956724355 106.579242685
6.43020428699 52.4449815674 50.8253175826 112.002763593
9.46277188509 52.7852012383 37.4090686231 104.009557509
9.25199157793 54.7058516298 47.5075763347 113.682891608
5.46980764122 41.8847341774 54.0212827487 105.763640416
9.24734457925 47.4794289547 40.9219265207 101.854094635
7.50592263323 52.7794772084 38.6837378506 100.539889137
9.9561139519 44.9653081464 34.3084875094 92.7581354954
6.86978255161 50.1351718584 48.0422420692 107.520042492
9.54002078464 56.5340108613 42.3676994392 112.86460541
9.1306565681 5194.32441798 35.0889411811 5242.3571888
5.66360407658 50.6506621739 34.0481978353 95.047159844
8.96917170327 58.4424340843 45.3851665078 114.887611752
9.10951663481 50.175219944 48.0303370095 111.006910424
6.45861045489 55.6501072326 49.7979497865 112.907602143
