A B C D E Total
8.60019280257 51.098226907 36.6747137038 19.2873619917 23.8025707651 143.56028451
7.77698632955 50.2693189987 52.7619599208 17.937688755 24.6363478345 154.851600907
9.34131749694 45.8475684 44.9827667571 19.9174727848 21.8557872022 143.302590926
7.70401118832 53.466611917 31.6240793028 21.4013945595 27.2165044507 143.051786492
6.0175705759 54.3357095814 64.819925955 23.1235662057 19.2116716142 171.740389852
9.08756641229 47.4538354637 27.9043450543 19.8959989958 18.0397324928 125.822817995
7.11118424408 48.8783800592 41.1088443223 12.5082552696 21.7785473661 135.063879911
9.85677288939 50.5223535726 47.8556688806 11.3589047125 20.8520414955 142.454013937
5.7597091259 46.8891733 48.9330039415 18.5502569933 26.7741945462 147.50342731
7.89087632206 55.0443669255 37.8855732176 20.6045181632 29.6949462663 151.441637169
7.07166340534 45.4375700552 48.4548092619 22.7296904825 23.2652631843 148.72774998
7.07359962915 52.972845907 34.9378615701 27.4745604429 30.6691859077 153.925690411
5.81973672648 53.6875535793 57.0589732439 29.3075170842 22.5970259523 168.510679951
6.07245886885 41.4211734752 55.7029187289 17.5801533344 33.9633094024 156.362126485
5.8055494767 46.6753848148 49.7776962091 22.7518497325 27.4169469669 157.107644524
5.36612750048 56.8765707578 62.2144954748 16.3492755094 31.518932925 176.297789829
7.03310791737 55.8245332269 59.342941588 21.908322884 33.6314304995 180.612785
5.6501170947 47.115063276 34.1650936502 16.9819339893 22.3371831549 129.284656638
7.95202170246 53.792213525 28.0423375014 13.5484468113 24.5638550188 128.668404625
5.92340680073 50.012352705 58.6566785302 20.7857668244 19.8776157005 156.905072681
9.90449521112 49.722864205 46.9280013927 20.8818951366 18.3754219591 147.884888416
7.39715069803 50.7412328843 68.87659492 24.9200714006 21.7806263006 174.68584052
6.49171295971 47.4320382385 45.3722093433 17.3713129701 25.5174988774 143.662423798
9.91380174278 46.6718773769 52.3029859094 20.8267501499 33.4848101636 163.798196461
8.56922382299 54.0813323233 33.9807018204 9.85256731476 17.8415888449 128.19700079
5.67100186805 41.2377090029 46.0424988336 20.2330004565 21.9035206675 137.955233261
9.16305194471 42.4340404821 53.2047069225 9.7996251047 24.1042042164 142.311404145
8.8271398878 45.1571215095 41.0407171366 20.7250879379 23.9053985348 142.739294941
9.36579473389 62.5178339588 62.919107419 18.7288318862 30.3175976007 185.602860518
8.74661675649 41.2811149696 40.554972066 21.7637190804 27.333429666 141.613462616
9.54304839873 55.3684746414 30.058409463 19.090973771 24.8402662375 142.161170245
6.18662904249 56.2963111335 40.3442362425 23.5506468217 32.3359431854 159.418499045
7.9697099762 48.8332032791 49.9465134788 23.5352715353 28.6253391366 161.145170194
9.89946822803 50.0785245594 27.4346479343 17.848253562 26.5784910784 132.472043049
8.2740450786 50.2922978402 41.4925930788 20.3368708408 28.1952013697 153.26723021
9.71950561398 51.0574674022 44.365362457 20.4491831964 29.1770461768 155.606595654
8.25719405793 45.5782513365 43.5205044098 18.0470227244 24.7862991489 142.544013653
6.42966357353 45.1823458602 61.4509468308 21.5143329341 30.0128104549 165.749531496
9.86590392191 51.4937284429 42.4403439521 12.8130455398 29.511867894 147.190820453
5.37842152189 62.6411732125 51.780078692 28.2512133832 16.5466054517 165.678910326
7.8938598604 46.5521501259 52.4633107622 15.6992782218 33.8110150674 160.509565814
8.59063435883 46.4125818725 53.685574073 17.4461352655 32.1282446212 158.809612499
7.59316080219 52.4227739663 69.6328975441 18.6934537816 25.7876722667 177.032277972
5.41400748864 53.8463292282 42.3331348277 24.6841022873 21.2904106979 149.516799346
8.19643116841 53.1254222922 39.9433358049 17.1427295392 15.8296732501 136.339772329
9.37838305138 57.7988320822 52.7965291001 18.1587263485 24.4531334024 166.245489553
6.70338044978 51.8106881139 36.4377022832 22.0967990102 20.4011692888 140.189774866
8.89456777728 51.3548235176 54.8199111002 17.2890188705 24.5228399488 160.762311523
6.00336355988 36.9600167121 35.0973887729 20.7459549224 21.0224733553 122.748443889
6.68118399885 48.1201355878 44.8682284452 20.8275464304 30.5513208072 151.542279323
7.58411289434 51.5468550185 43.6303403568 17.0148785008 26.58172747 149.382952471
9.85264617647 51.2279822477 45.3294317869 13.5384683834 27.378600936 149.410826479
8.30519302176 54.9942624888 44.0673407732 25.3917181233 26.3479325859 159.475514919
6.4760194497 60.6375011388 62.6805762661 20.7545214751 35.3255563581 188.850840349
8.52380487111 54.287813303 38.7491549309 17.1778093181 24.8959735306 147.930387779
8.18273187337 48.2426370017 36.4583787309 18.3377096555 33.1550573425 146.10745945
7.14583539725 49.0284862952 39.1333858175 22.881536896 16.8278943903 136.309550527
7.3212491914 48.8102346444 40.4949670483 25.988728493 17.458042606 141.747756588
8.34070124078 42.5396074702 50.485269442 19.3464323377 12.2450924183 136.560594994
8.9561299638 58.2786011779 47.9567398369 28.7537037033 21.982758763 170.471665513
7.24473675852 57.3557811929 78.0276552659 26.5558171936 29.0919416195 200.959194855
9.01056775315 57.4861746559 54.7195430594 13.3830490695 32.6381318442 169.993931908
8.06259082786 46.102934323 63.3534007774 23.4933200675 15.7276827113 157.88461693
5.14208462588 41.5983886402 48.8515322366 8.15923346902 20.6954586348 124.988924251
5.68632672535 50.0093193804 38.4985810905 24.4503087304 25.1641934824 146.435720188
5.54413905756 52.4314552444 52.280270592 22.5358346361 18.986615529 155.07948049
8.01750069776 43.2636013142 46.8220005969 17.4400910127 26.3451345474 146.337214028
5.80646585427 40.4626909721 67.5038720781 21.8007318997 24.6056265238 160.490433458
6.95795260438 51.6128022401 59.9167097546 15.0723327193 24.6746591811 162.55224629
9.08943543157 46.3997043114 40.9291808011 18.9696354755 24.2814701466 141.465046392
6.8310426501 47.34080452 35.1035680388 14.4210605748 19.711703496 127.731106573
5.90577345817 47.9443726561 59.2558690993 24.7349573793 32.6099716353 172.88197855
5.26752455207 61.0684683307 39.5040138359 15.1638354289 24.4749916525 146.248389902
7.70644759154 46.5924105975 58.6136644805 20.9146213343 25.1770871137 161.663895901
7.42596713693 49.8991713277 82.6332230553 23.7108265393 23.5305360653 189.570310205
6.62100471702 55.1501292335 53.1489961696 18.6714078737 31.595147818 168.366833131
9.01911831602 55.1132809011 60.5275501687 19.6406272319 28.5614184786 177.611929173
6.66737286609 61.5612930335 40.0522944664 22.4014140858 26.5272266011 157.663166206
8.32672471611 48.5377950885 53.9479222313 19.4748430303 28.7756548013 160.517879868
6.22500450772 56.2646032542 56.7403747989 20.3320541513 28.1582041815 169.144341843
7.25613921001 47.2353801266 57.416337417 23.6730615842 33.6534522943 170.024188484
5.78631685443 60.6201993833 38.3354677637 25.0354859695 27.6106171733 157.62622377
7.98310624965 42.7531371232 59.5704530603 25.2333395559 23.435948131 162.488514652
8.38708337225 47.4153334039 37.1671663017 19.6189324621 24.3290039341 136.958473538
8.93776004793 46.5461821356 34.2819144436 12.3967010088 21.1889561144 124.443794172
6.0364444775 50.3658661468 50.5631256178 17.9762941102 21.4094089401 149.058127044
6.04409714544 49.1554483127 48.767508578 22.4418280425 26.7599395935 157.990871827
8.23789403375 44.0016726387 51.0984995404 18.8983301825 23.5878388248 147.372758672
7.2802791626 56.841336955 38.3532564818 16.9546762739 21.0509464277 144.09136432
7.53721259025 51.8517883486 63.0538153636 27.1145095009 31.799252375 185.512847681
8.7570839009 49.2733029137 49.8114571413 19.3002331021 29.2414231465 158.651824135
9.62438364027 48.9247252871 56.5859060844 31.570775954 20.663437839 168.356133527
5.78888481844 48.097189989 52.7240371276 26.3450476804 27.5857413191 164.732384131
8.22879130073 46.7222218918 52.9853952374 29.2461679633 24.6256273405 162.849182101
7.45046341625 51.3056454964 50.2582401541 24.2919950052 26.6956586586 160.455884279
5.16876132207 52.686727872 44.4046368784 19.635190586 24.6256025366 148.64539766
6.57322471672 51.2418781402 60.2638402976 24.4360383142 26.3495704881 168.968352326
9.27554438314 49.8836872677 48.2990913617 28.9325165901 25.7308197974 162.590794846
6.60765539358 42.8080414556 30.7902871581 20.0272213533 17.7307800014 121.292746067
6.04587953805 46.2783754905 42.733928105 24.2688588205 31.9184668865 151.895972215
5.54167694323 40.5338111139 46.9517861311 22.1998659662 16.800605488 132.060079029
6.34992753417 55.113374823 49.0285852096 21.1412301362 23.3581132579 156.271599369
9.19346485273 47.6290457556 69.3617275347 16.7852991783 32.08582302 178.88431396
5.49667436443 56.0176620473 62.1661159192 22.9763332946 29.9673271528 179.023194272
6.77437268969 52.8642674901 56.6491254799 25.0285756226 28.1481817172 172.989826913
5.55463316016 45.666270437 58.5699261177 17.126049236 21.4331517903 148.984759999
7.43424555053 51.2725460825 66.3862940173 20.7230978245 18.8675492099 164.766587117
7.22144947204 47.4666689446 49.1829992429 20.6180651965 23.0363212126 149.898856261
9.85350301251 58.0498428454 40.4853961193 20.1176824449 29.7310650588 160.489068776
5.23728581838 45.9031506235 34.3945768352 20.1788114006 22.2912855014 130.04748924
5.50703143022 52.0889662344 74.7433291278 13.8220063091 35.8286896982 183.258429481
5.94890782982 54.6373835553 45.1908363615 23.103064277 30.336306415 162.073761989
6.00554957252 49.632707251 54.1648952318 26.7588879716 24.1886695547 165.378112615
9.40231543001 39.9303627014 80.7039162667 25.4840575936 25.7548093662 183.629766393
7.95730483754 47.6613916315 48.2440624696 13.7422247262 26.7616011532 148.717491035
7.91687645026 48.8173788361 54.2273776931 22.1061856724 27.3001273545 164.820044635
5.76327427836 44.6013536943 59.4132422245 30.1234668144 27.5603085949 170.515525002
9.43729184488 48.7003494447 41.2454796729 19.9766379032 29.1494778444 149.302322927
7.99181804487 53.5423267393 36.8345625064 22.0377830153 25.6480276956 147.248539277
5.59962110115 56.6888688267 72.0684575659 20.5801390852 23.5873899653 182.355007068
5.37931835816 47.0582749084 62.8895357939 25.7642042307 25.1562095908 170.596930878
6.9549848682 55.3764625838 37.7825522624 19.0484862969 22.8477110222 145.951809488
5.71354141247 53.0294579582 42.8608892268 20.072935395 28.2445170132 152.444166889
5.11324952943 45.9479906155 51.2598210264 21.0653056828 37.2823490059 163.244205115
9.2559071116 54.20346299 51.8327049543 25.4491314602 20.0068448907 163.527800313
7.59748894292 58.663832988 55.833006131 27.4573988553 30.2385729339 183.538073935
9.04915560919 46.077488863 39.56293947 18.4264885457 21.2789529758 135.304080387
7.45518688081 48.4489129787 47.4711634694 26.5109173208 22.8257092817 154.739316289
5.91913955791 49.2506976516 53.781334573 16.0618427431 21.7726387085 147.57024504
9.48231830797 48.0746268405 48.3186064231 21.2571987777 23.080482454 152.66703773
5.49020648093 61.9634988433 59.6686592776 21.6182534388 26.5615573137 177.345925217
7.83888719642 40.1415774752 53.9751090947 24.2136682967 26.3442429777 154.981922505
7.09483501161 50.9770842648 27.8143524465 25.1796597133 26.5203587874 139.448869557
8.89650904754 52.4846835815 60.0843167011 15.9899919453 21.3170867947 159.363954345
9.56912913701 51.7686025558 59.8986642077 21.8124857612 27.0307657798 170.934954604
8.07249121449 53.4288683182 38.6918118153 9.93322093648 27.3149448112 139.761804759
6.30885508456 44.0302266749 54.7999707901 15.6140645317 24.8268632874 147.586446222
5.00317435997 49.0024181714 48.2572123109 15.7428487585 20.1467914087 142.884412322
8.11007303706 47.0497713963 49.9729405437 26.1739218289 33.5819476038 167.756507988
8.22309767761 49.8320045968 60.0075882634 12.8452124013 18.3654533666 151.567935265
5.84231729238 53.8058186917 56.6994583703 24.695412105 31.0501351534 175.061406636
6.27457970333 52.8339671937 46.4368848535 26.5490047078 18.8620081154 151.420523878
9.23723997942 50.6246043794 46.0197816214 26.4706377135 29.1474388907 164.036881458
8.9076659116 47.4426995257 43.8985423444 20.468468446 29.3624628343 154.641220035
7.00377393952 43.1453924781 43.910821082 23.9899433688 24.8214656597 146.485367426
7.406367099 47.1664057683 43.1525518552 11.5657835338 25.8349159788 136.639108716
7.44880157125 56.9927588845 57.750047228 21.1092397905 23.3467324416 169.381936426
5.6348497388 41.2264522287 50.6664039283 24.3866675043 23.7311200918 146.396527221
9.90951466426 50.69507647 51.4354067969 19.7357662326 11.5815661461 143.395159637
5.6066781865 55.4232358211 42.838305756 14.8686470204 25.2724500882 145.195724612
5.16738263353 47.2555478397 36.4646156361 22.1584975143 22.0591716602 135.636426713
9.26799369885 50.8722493393 53.4541426649 18.0774552801 23.9215599465 159.270303872
7.17602291659 46.2653721793 63.7601058583 27.0858345425 22.2899780284 167.183862533
8.13974991732 52.5061208099 50.061508024 21.6834724224 19.5636682943 154.097512058
7.30408863637 51.1993440679 52.3408444572 16.4970802377 22.9755070476 152.613627717
6.02303502349 53.952892804 42.7012712078 26.9299797351 32.9494124116 167.0994202
8.55386946576 44.5388107476 58.1847188363 28.3486588106 25.7005816357 168.863013531
5.64316620957 56.891048107 37.7894066885 22.3381204703 30.297133552 155.981072913
5.59210300316 46.0821841809 46.7443210244 18.3775995297 24.8178557723 145.885127537
5.84240395678 46.2660696207 42.0689755912 27.2091000864 21.9944167275 143.670180738
7.11004120738 41.786173631 61.4567102591 20.3503671478 27.6397287654 158.6490424
8.77382764724 47.0037443077 48.9873488983 17.7821672844 19.1058477257 142.432762283
6.47411068875 52.1093461533 42.2465255452 22.7749885568 31.1357325698 158.671934877
9.8161158193 54.5042397839 48.4192970753 23.6730165368 23.3974213074 162.027305535
5.03856431674 46.7401519957 51.7244098707 21.0494790491 22.548417296 148.027888861
5.53923659641 41.7931493227 44.9234528795 35.1453203277 28.7248543 156.796604297
8.18817902807 48.0914674426 36.3558866996 15.1802952692 27.3515834562 137.925212109
5.09588389914 44.7867905459 45.9997285502 22.7651665804 24.9866238279 144.010361023
6.19962226579 50.5707791644 58.8395195147 21.5023598983 27.1247715887 164.260284101
7.0096594674 48.2649636448 55.5769505123 21.1926249036 24.9682400158 159.333520325
8.75293770065 54.4218798204 63.2404422508 21.6642650557 22.9227936127 171.112640419
8.61027581698 44.8135463766 53.8209129027 15.4774143533 19.5328336651 144.227745292
9.56969044902 60.6446878528 51.5752461417 20.8367382829 29.7470219246 175.85672573
6.3186592011 55.6782686978 41.4226697082 17.6410282355 25.9220653737 151.283662916
6.12763854623 47.3090553696 27.9836970018 23.6087022816 24.538838147 131.51239496
6.8090253157 54.6294465789 54.0576169608 24.5182482637 22.1929802803 163.345290167
5.4978191377 48.4153927886 51.5243831522 14.0538000075 27.7268291668 149.812716742
6.1958987801 52.7151164754 49.8378794987 14.7622066149 26.5569228406 153.462148179
6.5162577046 51.0674799447 61.0594108621 26.9177525763 26.9683648812 176.708350237
5.55681070196 50.0545294762 53.5681017025 26.193648648 35.4593087245 174.731178031
8.8428930845 54.035840793 31.6273955415 16.8822139128 29.527747883 144.503902116
8.21790785162 56.1058620905 47.4131473479 20.5778400366 23.2940324381 156.43314532
8.30437285998 46.912941632 67.5441724355 30.5745663717 28.1155006266 184.735464053
7.48546446426 52.2348618072 38.7508968854 17.7863929481 22.4782371364 139.891770198
7.49130890789 45.9596158139 50.6013992405 23.9000307019 30.0855500377 160.817550324
7.74543988857 46.3173288159 65.3370741715 19.3975131555 30.3993570199 174.133584177
5.21104515193 37.5025716809 50.1299156703 23.1106087613 25.712261223 143.09891073
9.82603676025 52.6152193378 50.0356258756 21.127538647 18.2559026088 156.624711745
7.52702153811 56.1408767381 41.5129558386 18.9714355929 18.169762086 144.892907189
9.74069765905 44.2075464382 68.5909867584 22.0488285023 32.9717516723 178.114518668
5.39187808224 52.9021769108 53.0740731256 26.2397793798 24.753867841 164.955270029
8.43242665126 40.5910910901 49.0487353887 16.3889818793 28.9309495904 146.546785369
6.0370817661 51.2330292996 48.967854853 27.3133502551 24.8393371685 158.771373051
8.84838954065 43.6297271291 41.1614357558 21.6034202774 21.1883239003 136.560904534
6.35191140655 59.3385700536 42.9409193849 15.8579167353 28.8243594153 156.578142146
9.7002209158 54.3220633765 34.8190473368 26.2498066671 27.9283714831 157.465000865
7.23278787955 43.1025482962 33.730396574 18.3669840955 18.8935356688 121.422376317
5.81559109859 51.2833862347 41.3038660766 26.6383905649 17.8773263491 143.841467182
6.13490806009 50.6414127561 49.4505750685 16.6657772065 26.2586917163 153.437568744
7.68086508452 50.0044864905 57.6000819504 17.4674697436 26.8468757027 164.271284262
8.91267411939 44.1467230361 33.4192559503 27.241961591 29.3785088241 146.128373811
6.64658384554 51.628578691 56.7506398854 29.3487517557 25.9532910648 170.382861898
6.44590252013 53.9603039855 64.1305810273 18.8667138827 18.3760555453 165.78329642
9.45451601965 52.8410663602 42.5686074407 18.5349997433 30.3586293697 158.725069378
9.16181457262 49.1875579798 53.6599871196 25.2050937913 20.0087126776 159.2662758
6.76755134856 53.460127374 44.8781816844 16.497822681 23.9609074406 147.811514843
9.77742912777 41.3160854479 33.9189150225 19.2522571435 25.9673617211 132.621130724
8.59933542167 55.9159856917 43.2822791294 20.3902625088 25.7195538441 156.76392901
7.86420180092 53.2231168204 58.4635210842 17.8810990858 19.6980532328 157.711769938
8.0930972855 48.8835380017 63.4846958649 20.9726779004 26.3511980279 170.720727995
5.77302795916 46.2478760008 57.7199498461 19.9796472525 25.3644486598 158.812925688
5.87658020285 43.0043197004 59.1683024007 22.6475165006 23.4816992569 159.051863393
9.35076914735 49.9503562419 61.1057754774 17.096665992 25.8005310268 167.37169052
8.80682085526 50.3920572098 51.3899373656 21.2857116445 13.1762546127 148.481406333
6.73655396259 51.099846411 42.9454968288 20.4464617027 24.5761519567 150.193221223
9.50154337152 45.2455965495 38.4207154986 21.1727032996 26.1069226687 142.705467665
8.41471139744 44.5622335841 43.5986223131 16.2956537367 25.2112509037 142.314035878
5.17875874296 51.2464619053 71.9691038333 17.2073370798 25.764384893 172.532837701
8.32337396171 52.1556717841 54.1372392778 23.7783375254 21.7639171131 164.084022929
9.91353508572 53.0186584177 50.046478325 23.7533587262 24.1549846622 163.329885733
6.47593089858 48.2147532913 51.2173926035 11.2385229607 30.2743710343 148.827583152
8.04643647912 52.719831594 52.3704950189 28.8300939116 32.8056843941 177.553928033
7.1280279405 53.6259443832 36.6359121576 27.1615707786 28.4321781394 156.359687678
8.32232355404 48.1884913785 53.1280457628 24.9921815825 20.0782858519 157.895421455
6.11688586515 48.2426918395 45.790533888 26.5273834936 29.2802802542 160.471301312
6.6298934725 53.0305212068 42.037543567 20.553598116 25.8188195711 148.803992391
8.61294543351 46.7423619829 60.8520898941 19.9018165989 21.5339510874 159.640706118
9.40683098816 52.5511726487 55.7440505728 18.516832003 19.5704989098 157.718964305
5.26163544092 50.4019308183 45.2126794777 31.2935154531 26.6501041041 159.026488056
7.71724789088 47.1527216698 66.5007789624 26.4943668936 20.8837055221 173.619141928
8.07337762689 43.4485038265 49.5860484615 15.3554004356 33.8496246913 153.08073684
8.5535617212 46.0237988248 40.3231450827 22.5428373886 22.6324992316 143.718554382
9.26236870126 51.025759296 50.0463954854 17.5225330481 24.0237658159 154.09834539
7.41485644101 50.6975590712 43.1779852403 16.0405245221 22.7387751692 144.107552086
8.38448366365 43.4572583594 69.2144413533 17.4033000285 15.8227452258 159.254785836
7.34865774397 41.8711700277 31.8428396724 31.3191381225 20.9427138067 135.783445841
5.74909773203 44.9379428188 57.5623462308 19.8019916827 21.7102574595 151.423555876
5.16935865299 52.7239709205 44.9864534608 14.150043891 26.8156093083 147.875383195
9.56747821379 52.5448783789 55.0582553481 11.51210662 29.680949518 159.923419248
9.76719110113 55.0777921567 63.1952637437 17.2386492482 27.2003938411 176.452019336
7.50957345539 44.6979476495 40.9599152867 19.5148769872 26.6352655505 139.654573665
8.25081230057 56.158201404 57.0443939176 16.8976231268 24.1258227475 165.545100893
6.18477947597 42.04132617 57.3135022866 21.3968338436 24.2831323055 153.875027787
7.88905291468 50.5288542993 35.7068618604 15.615233288 29.9741117264 143.03004848
9.67746113694 45.6810489649 62.8291843609 29.2551092408 28.6825474774 180.550876438
9.39927346104 45.6165796208 54.9683358892 14.9096367405 21.7122918606 148.993831644
5.96211884807 44.4441441698 57.8480595939 15.5296988093 24.3918993921 148.61328464
6.85007826821 45.8181876513 37.7031575627 29.6801737633 27.1295353631 149.219715731
8.92155113682 49.4594510597 49.8831129167 20.8245379465 31.3958187283 161.940701639
9.03270990456 49.9121723582 39.0583310736 23.5021878609 24.356763421 147.304829967
9.96762414394 49.6474226307 45.7961076462 11.783887876 34.1940406846 154.476601001
5.03625674686 46.5615437503 42.7103370619 24.0247760392 20.1459627752 138.98294382
8.25834833075 50.9564232825 40.1494122267 22.5056053764 22.3267256854 145.526200283
9.06071147315 39.2955191734 49.7969833962 19.1610851777 25.5171395779 144.728947819
9.30931215743 50.3587515227 41.0913890413 23.9052973023 23.6276916248 148.424754031
7.97039083574 60.395145878 58.4313468255 27.4998963539 20.9194248352 175.91665364
7.71930872328 50.7623067887 52.5355110071 6.34002044882 28.4739262955 150.556199964
6.46651082744 54.7673735157 41.6666034235 16.5416126201 23.5687404933 143.078534751
8.18085921703 48.214543158 42.6267271026 21.0673058606 28.3530797519 148.949233804
9.36044115028 42.6668166186 62.1811790558 27.728774983 24.7742216328 167.995112438
5.22946124498 53.1801684846 44.0589275894 25.1558040686 30.6029652989 159.653284257
6.94389487884 48.9925771757 51.0243575818 27.3227870358 24.3375975338 160.279288835
7.21896952465 42.8482918638 44.1754542521 15.032195735 28.0600369895 141.456111274
7.34539654305 47.752632792 47.5101039446 25.6710306445 21.1686039727 151.737903161
9.90522806409 44.4366754733 33.9176960984 26.310784118 29.7183261604 146.581339785
6.74956866844 49.5298284096 52.7012455859 16.0734757976 21.6197244293 146.734014779
8.8839220101 51.9211057616 57.1186852845 16.4781112269 20.7476667772 158.846334757
7.42386622536 54.6201405856 57.2857057921 12.0855095851 22.8433217745 154.894308504
7.48012210303 53.8333644333 48.3300150988 15.8883895744 22.6215842527 151.675725804
5.71217229161 62.5592351298 56.7567261579 20.5015075172 24.583779784 174.00055069
5.9583877712 51.1215047661 50.6889995118 25.4458733466 20.2601454668 158.08593162
5.32675996253 43.760555369 46.9338759896 15.3920906127 22.6194372146 135.357927783
5.11622753101 52.4525744436 68.6338717698 23.7559493257 25.2059198617 177.509067437
8.6352975144 44.2528654486 69.1819703723 15.9161054572 21.7532223095 160.620392235
7.33361623711 55.2620160807 40.9841240974 8.58518565194 27.9395519667 143.822789337
9.25569354327 51.1133229413 58.4621412343 14.8734959909 23.833170041 160.522437823
9.92103018068 47.8625830274 53.9678280607 12.1553375074 23.7591648298 150.66643059
6.32032532562 50.1120661682 49.9010179851 12.1534957136 28.6394537237 150.983600451
5.34888557103 52.1286107409 55.9478176745 18.2225311521 24.6790610191 158.257907474
5.78526278573 56.2708947424 51.429029458 14.291847539 28.2226272518 158.81336986
5.82681151055 41.9024694257 32.0425277922 24.6168670667 26.9734860768 132.580867191
5.21280690786 56.7419463327 34.9741365031 27.0918927192 26.236652488 150.43771618
7.64815490379 61.0934975712 45.2406207706 18.4894219032 22.3866893289 155.378876216
6.2841742242 56.3313692864 71.4673980504 23.5730595669 23.908977567 181.70017747
6.40265565509 55.1898170703 55.9793138988 23.4984582078 24.3811419302 169.448080817
9.79750134924 47.2237295203 57.9285314258 25.3878267968 29.2574103714 170.121793858
5.94009262955 47.9103340761 59.6576468382 26.2765775365 24.4707505956 167.530354355
6.42803516811 54.1680671415 49.5535794187 20.0307260969 25.5191920028 158.986657403
9.34317013506 50.3627311434 48.2952121742 18.4669097141 27.9017247653 156.829770659
5.66195096481 47.156456496 52.4248179843 15.6552578091 29.4917236137 154.088150363
7.54261735344 52.127035998 44.7253349159 15.5007033506 27.3811897719 147.728456381
5.86848397465 46.9256837017 59.7400730683 16.5669251657 19.6699392505 151.005768986
6.20407989129 47.5848690712 67.8213203132 18.8610607979 32.1348479172 173.232956714
5.63605215991 52.7877506372 75.7209520241 23.5613046709 26.2588572005 184.625879485
7.67053953572 57.8797464043 32.8737887826 21.9742539467 35.5637310464 159.692077883
9.30798801492 45.2863020408 53.5974620321 18.9042381789 21.2810944108 150.623058564
6.71134716675 53.5973008558 59.1969195867 25.7082808565 28.8126327742 176.155458992
5.63987992932 67.2522414144 47.7091686434 24.6328244397 24.8743964606 172.380075455
5.9378492191 38.8181750622 57.1492547966 18.4734718843 20.7970934742 141.753185834
8.51447459534 52.9471380918 46.3322616045 22.6487956607 24.2984242254 158.307661217
8.56380110918 59.9397059543 50.0738345332 17.1693284819 27.6731888766 163.969384837
9.80083464809 51.5736127097 50.1169747245 22.6543098247 22.0593141976 156.9471011
9.73617964095 47.5011781025 31.1942268694 19.6132561794 24.4553000238 134.998912469
5.45511571619 52.5033189695 67.1452239819 13.9682575798 25.4396296886 165.664508706
6.58748643568 53.4657670202 57.0426453792 21.9174942636 21.1057053665 163.8942639
6.99109274729 49.1964430542 45.6862289507 12.0545695713 26.8167225455 141.034559062
5.97251704961 50.0450081257 52.5599824669 17.1398975828 24.2403408208 151.337377356
8.37340110358 55.1971215629 56.5109326327 21.180780672 22.5818294741 164.598072913
9.46595701655 59.7300652872 46.4214422174 25.7168529844 25.7028856372 168.60210683
7.19643996554 51.5557326181 40.4382958068 24.6123466793 29.5155688975 156.935602328
5.67781629835 47.2940310142 61.4850636282 22.0694384328 26.3984488092 164.831973755
7.41464656006 52.6004827523 59.3483468301 17.8658256126 21.7254295598 163.321451713
9.69436157039 49.3382485163 43.4040197893 18.061448521 24.6430553522 147.46180924
7.32038012913 50.3759638268 42.7401319815 22.6078182076 35.0713252579 159.159022285
7.80631852684 50.5925307146 42.637293142 17.5997728263 18.6157535447 139.442104647
5.37828805618 49.2641483507 48.3830041485 17.039211376 29.4987463705 149.657228773
6.49850612714 50.6234196954 50.446379489 19.2655938903 19.7707363936 148.881415281
7.07369552141 52.300124565 43.7013791363 22.8104075157 28.6265001761 155.331050924
8.85232833383 55.235596013 46.3027532745 21.3866961991 13.0746584141 149.626609995
