A B C Total
8.30610197064 43.3277105934 44.0264855071 99.8298089778
8.70381084441 52.8417921908 46.9418484162 110.243206081
7.21586659773 45.2289376726 56.3334783287 111.019200634
5.63224870059 53.469754776 60.288544575 122.316677982
9.79434220677 49.4143861267 46.5675074306 108.07268768
8.47160268013 54.2810150178 64.8725731228 132.625115881
7.24277008799 55.6108462309 50.3192125749 115.072126539
9.0174140427 62.4347420509 65.1834593995 139.653724412
7.2184592182 52.935873246 55.489429205 116.726594138
7.29682171106 45.0599435672 48.3898773205 102.877638022
8.46781622081 48.160981372 69.3183387666 130.768353085
5.54436143117 58.9245603627 51.7736127473 118.492840573
7.78197394539 42.4230303817 57.3404834421 109.91553702
6.38928426271 53.0368345273 45.5977747576 107.618156022
7.46913841452 43.1451107384 53.5681415256 108.130217989
5.99619581386 52.8366253507 53.3047201468 116.537528639
9.78469497479 53.1610629308 58.0098763839 122.045022296
9.59217398208 46.8393566931 57.8957381923 116.879070773
8.84450135331 56.8042843143 50.8412562174 121.288372723
7.02600835293 49.718553568 42.4699817257 103.844405316
6.560098166 51.3223475607 63.7349763494 121.971875624
7.21617763542 45.3159357186 49.7459696125 106.401678596
9.32623003931 48.0096240614 53.1458662377 111.75475381
7.31852583671 43.6576462816 55.5939049168 108.596933512
7.56262368457 48.8405239803 51.4574571058 110.128760034
8.88474273214 51.2112428868 43.4851925685 107.186008344
6.73655327048 40.5341908999 56.170504568 106.951386744
9.38416302852 44.6778294722 48.6298801321 104.868009315
9.52637088957 47.3078011539 31.5424791321 91.5508821335
5.95747779811 53.721178399 50.5128440315 110.208686146
8.74749388652 48.7702140978 44.2600449013 103.663843325
6.18932277932 49.0070163847 57.0035765671 116.969815453
6.13854297783 56.1153045462 41.2538287378 105.752623268
9.03338626719 45.1493997778 51.2530640543 106.269687831
6.29936364424 50.7657457987 45.2995935984 105.952890183
9.09305636532 52.6477675061 48.0129838734 113.600779572
6.91538480408 53.2323994716 55.5251260431 118.7593767
6.89177783296 39.2095223723 40.7709968043 90.1336725459
8.50131935758 54.3923742176 53.8785802477 120.180292094
9.43481270904 48.2717738196 53.0951750828 113.617179878
5.47718961591 45.8734224419 59.2615562626 112.943700032
5.52770322206 48.8148428854 56.1328430685 114.508614202
7.19602521695 48.506672748 45.5376322677 105.004283867
5.83766896544 57.4186078218 68.0491755985 132.608534769
7.94355441565 51.7253172462 37.6105535638 101.629736611
8.3541167509 47.9380728294 51.2147226937 111.970554626
6.13398027666 52.0909739539 62.4975550554 121.251872646
6.80679288183 55.9601657613 33.0587748855 100.151607809
6.62197928071 54.3136603752 45.9491995824 110.254940288
6.53966777963 52.1369434727 56.23887579 117.090951715
5.69457583307 45.5776826457 46.1054122732 100.073847263
8.15996464779 44.6489592643 47.4010221911 104.600397105
5.31572356648 52.0384434534 60.1359336248 120.756652247
5.84722923486 42.7721427302 43.3277784332 92.7952838062
6.45862510464 41.074116839 35.8545443212 84.0812617072
5.14247399827 45.9067340659 58.703072535 110.67956125
5.55979357356 55.7357250718 40.319727286 105.507035548
8.89347249666 50.0913821781 40.2940890868 100.572367773
8.96105600377 45.7864101387 43.5408025066 102.029074964
6.03236196374 49.6161799973 52.7706819749 111.650481696
7.84875239291 49.7819576005 53.670374728 115.716768431
8.55077355243 38.6182059366 37.7024558441 85.4432863124
7.6851031945 49.6263415161 45.1156914619 104.027445881
7.01388047599 45.4190126005 42.5845182754 96.4554817214
5.04995423648 51.6838665244 48.9847647886 107.715150544
5.24118623233 40.0518196098 35.6406313099 85.879939444
6.00341979885 49.0556093591 46.0784579539 101.230319616
8.54956449684 39.812072149 30.0103398062 82.683236323
7.58964585462 52.9830281529 56.0031926729 117.728654961
8.32499180562 47.8394096669 43.1365430189 101.74717074
7.66234313034 56.6886301766 42.6647810079 107.756744524
8.07293135838 46.9748204587 58.0831681798 115.634038975
8.12859567608 47.1763248807 51.0455348276 107.21372695
9.96468655889 50.2444770156 64.5294574277 126.475151547
5.8206535442 52.0300488877 72.5834844715 134.6269899
9.40662825553 43.2966434391 60.2195827338 115.524269543
8.68250325379 51.085743886 49.6636491658 114.413871716
5.54829796539 45.2510103091 62.2565924055 113.870823292
7.90218041347 47.2035024914 61.7161580686 119.451809624
7.37636425962 48.7782851509 39.5538034781 99.6057375546
6.01243089143 52.9411900835 56.7426418011 116.51069239
9.27687408554 55.0155264635 72.5279642977 141.581110574
5.82310960179 47.892269836 51.4173800777 110.089173829
7.25252943908 52.0072925259 58.505109756 120.79233428
8.43263621133 41.660007038 57.2340736064 111.5743163
8.1437094929 48.6290589209 65.7881238438 126.451968453
9.14807558492 60.2330401117 41.663103168 112.006058234
7.62229381083 47.7500444234 55.6364255878 114.919147043
5.38273854062 44.6555819753 49.2603491399 101.424673099
8.76610858749 44.0930253274 51.0232909568 105.399910981
8.28045074008 42.4108284727 55.0119277257 108.389922358
7.12137056506 51.075717228 37.8119689876 98.4886998345
8.88766376367 52.0171668377 53.4177104036 117.395509088
8.21455789969 49.1623378256 63.9298956872 125.141768029
8.78604592733 41.545510711 35.0624367761 88.1358855609
5.50903507867 52.7567770833 49.8885981455 110.754000624
8.28542543662 51.8618530909 55.7880270998 117.393775708
5.052992483 54.5870047887 50.7769652324 113.612451461
9.37058828692 41.6114124515 47.8059404004 101.361028972
8.10155499554 43.5037404656 25.6567161397 81.9295821687
5.31468504933 55.5111027045 34.0133080936 97.0093598593
9.69539890811 49.3787987958 46.3724646081 107.091753349
7.84494198882 47.068032665 33.6875158189 92.0933759764
5.79200414817 52.8880962039 51.6014343895 110.878799224
9.07641943221 47.1850893958 61.472427775 121.472642288
5.9745053416 54.6927579183 59.3782368402 123.792965525
8.2090932764 47.161510903 59.148410783 118.715556894
8.16550525801 48.631990835 67.9430222456 125.118080188
7.71783207786 49.9001422938 45.2663557586 104.210866541
6.55487197138 46.5978283083 34.4702489348 89.1982475689
5.64510868184 44.3462735832 63.1464841912 114.960486647
6.32057830262 51.7433620008 46.8696272076 105.492674783
9.98603233788 45.0625740387 55.3724444421 111.13890858
7.81785501483 38.7676283016 52.1216732774 102.703991265
6.15918001556 53.7781076619 49.7053789425 114.581945312
7.70286695184 52.9448866352 45.6745491784 109.9776531
5.41022651188 48.1901526366 41.7688845458 98.9974612618
5.59790373954 41.1640525445 71.1562714365 118.981267318
7.08224999767 45.0156620153 44.3038412234 96.6403007751
5.17149676131 51.7188819117 24.7797781308 83.7992956629
8.03363029561 46.077138091 47.0965348543 102.872380558
7.06485362132 50.1033515232 62.8101279854 120.985759411
9.8377968892 56.2677152708 49.7312123834 118.358922182
8.85988375016 53.4885065043 35.239913003 101.989071496
9.1216869042 54.6476190825 40.709902831 106.686405566
7.70957682821 54.4160533533 70.6636727808 135.024416622
5.09232311763 45.1151722762 35.7404170188 89.6704396798
6.26036663194 60.3262150091 43.3411214327 113.153316133
9.23069824168 50.2513459772 40.1546505265 101.734962104
6.26703486573 45.3649772257 37.2172217274 93.3875740091
8.07616015833 51.6489433685 42.4726259812 103.576722819
8.61948726166 57.3624859555 53.839194182 124.131727128
7.37700074751 49.2523262975 46.1940382373 105.919007205
5.78317607504 54.3311174773 48.0965449567 108.884894755
8.24854626512 48.8009320986 58.5976678925 117.445268641
9.27522261468 43.6316471668 62.2386659012 115.483251726
6.27929157178 50.1056186807 55.3106924076 115.426597148
6.52327376567 45.8987812638 53.5300905792 109.79832805
6.02617571325 53.0979278647 44.9038487918 106.869384424
8.53380388613 40.6857310981 48.3244779844 100.143622556
5.72777013977 51.2887019634 53.591195679 114.469523903
6.890523629 54.5084375126 67.7165142633 133.65146301
9.85034155328 49.2184301599 51.3385757345 112.166737478
5.71697270627 48.7064742675 50.0567879527 106.188792639
5.85629036015 47.1265133883 60.802429453 118.328400207
7.93717049369 46.6350082397 51.4134554594 107.533535291
7.85254728373 48.0627754325 57.4997992921 113.676870131
5.40801764078 55.7731918725 44.4320884696 109.682989131
7.40376909251 46.0962194884 49.2678170888 107.752222429
8.80588763429 47.16026634 43.9339773967 103.974409846
9.3088031752 52.4200494271 40.1650761709 104.739342704
7.60572804594 45.3983839564 48.948196076 104.793539066
6.41939166399 50.174137132 60.7864819712 121.78401071
6.57629642611 50.5905835214 35.7464548526 94.4499103184
8.05020414911 61.6390541082 66.535392724 140.182793033
6.24195867215 53.8109642358 45.8093413305 109.362341553
7.67028549189 51.7438061185 64.4843986094 125.278703392
6.50156095308 49.2914933375 53.9684520554 110.792414016
7.79095081018 51.2844921401 56.217893239 116.595162667
7.65658409426 48.8859706735 46.2115477036 105.670378397
7.08044262949 50.4755617231 35.6367875525 93.304219802
6.24680673592 49.7812402441 73.6664153904 131.688825846
9.69606117662 50.8680428907 66.9925385742 128.273915047
7.65966684522 47.9784466032 57.0290186565 115.963032166
5.38707704756 45.01353528 47.3329683595 102.018086121
5.65962302781 51.0469113734 60.8953860928 119.531645797
7.94560108992 43.9589392667 58.7409725772 115.107161379
6.47906539982 49.8052284308 35.6846609001 95.5175043482
6.27327522113 42.0285066737 59.2602911442 110.575252648
9.54576805444 50.3643607626 48.1343937039 108.785254263
5.5141095214 43.5133257002 58.9734973093 109.048899293
5.69476636511 56.3048239714 51.5692889106 117.561747224
8.32132610533 54.3648659776 74.5567068724 141.727684974
5.18189472871 53.1874606363 43.7370494966 102.136506171
7.8234874477 49.3951367619 65.0899439222 125.131156784
8.86640952246 49.3971933705 46.1972486903 105.657393727
9.69535791957 50.2369204362 47.6491899888 109.851598441
7.5620893607 56.636936021 64.9923111118 129.543160147
8.72840676581 52.3002748757 48.3860727435 111.639532855
6.10029340079 49.1818767804 39.1313029929 95.6478147562
9.90322660057 48.1913333655 49.5704503741 109.447134469
5.51224153893 52.3416269796 39.538645882 99.9338936333
7.34577600916 52.774204074 49.5176880424 110.662188748
8.77751843875 50.5715761923 43.5486534916 103.019579051
6.51882547316 47.9081788412 61.5134290545 116.619015775
6.67602518526 50.8271564819 77.7162052979 139.444516215
9.38135307781 46.0349297095 61.0449085081 118.267869358
7.37847936879 55.6377835191 67.2419438228 133.400920602
7.93253457524 46.8399559833 49.3224094373 105.896756717
6.11753759046 62.8533757476 58.361693861 130.424298105
9.19896052171 50.0912602449 46.1214182104 110.160743227
8.24518598978 46.6352101287 43.0595489355 102.57622303
9.23432098473 51.9466515493 65.5814556736 126.95747305
7.60568181805 52.9918484622 67.2319556031 127.981779503
7.25638631924 47.2136656912 45.385288648 103.335332483
5.99557741066 58.7587090253 56.9278010451 122.851614284
8.65719166382 57.5707021809 49.4488628058 115.796137529
8.84886409699 43.1139168859 36.125336167 91.8277027
9.53612168234 47.5749843925 35.8385908146 97.8864228745
9.41530296082 53.8901711054 49.856500506 116.284582314
8.99451649392 48.0075374914 55.5805897222 114.618690717
9.28493545739 48.8158356506 62.1866439656 121.495239102
6.97108898845 44.7465021469 55.9201702877 110.573262961
9.66449153579 46.9543666044 48.906584202 108.274809632
6.82988511831 37.7709734151 63.933508992 111.19652148
5.30239167413 58.2836567709 55.307728096 122.699567004
8.61575399174 41.4645949495 63.8236236347 115.317495294
8.08658470019 42.6384816393 57.2146037017 110.102527679
6.64581672918 45.8593818647 45.6011097781 98.631669313
5.68790459092 40.6395375201 37.0538416394 88.2986525196
8.38271778921 51.8566151868 56.1782172099 118.512237902
6.34552986838 45.8620620228 59.9152651968 115.877772965
6.28362975413 50.7881862402 56.4454955624 114.001237033
5.01386097535 51.2117335707 48.875151467 108.650339758
7.14101990197 54.6914346387 65.5931944445 128.651030808
5.90350196494 48.8320267352 52.0859741905 109.366885796
8.84262981644 53.6475401476 50.767256449 115.147231687
9.02554411294 51.2566106008 35.4969774829 96.0532420511
7.09831560143 55.045545509 46.1824198101 110.564132592
8.0419680154 46.3708182187 58.1089048855 113.887267703
9.67869918983 50.2063916852 44.6735176936 106.458395557
6.87753126361 52.8875928842 31.3682217335 94.7338887918
5.04312887049 52.7893991745 41.3753067317 103.704746733
9.98107396553 44.4711867246 51.3500227306 109.792709113
9.08937987252 53.6948440419 61.0326629536 127.730790044
7.36170361453 47.0389629015 60.3424585036 115.292445847
7.00063389203 52.8206327607 54.1280348646 117.573512693
9.68551356164 51.3445551556 46.0669910536 109.813858853
5.25515206978 47.7018967364 57.8244836058 111.749169842
7.70021249922 43.5686984666 61.1517483764 113.540717213
7.29081127663 53.2596209399 60.5244770141 121.702534111
8.30728158212 50.2047215564 37.7737975885 98.5013379484
7.46739174122 61.1311166989 53.006834699 125.063732613
5.70349613802 51.7768662167 43.8543573575 104.875510682
8.74036723442 46.542319593 48.3747719266 106.589271478
6.57154265662 55.5352274334 61.1633901843 127.054336535
6.66743762229 49.4906079963 36.4525175048 95.4773122583
8.42218446664 48.7741110247 38.3215338301 99.8512510295
9.87500420607 54.4990877923 67.7688694387 132.174797127
6.60358536407 49.9682688688 50.517124124 107.570812592
6.65122743797 51.3217111831 44.1023821145 105.565584987
6.88342919179 49.2142804556 50.5438848608 110.374396691
5.74771895537 43.9175010857 42.5879179952 93.2775492979
5.19529317959 41.983917262 56.9289014103 107.490575194
5.13306043258 40.8659011929 45.6758207425 94.3681395164
7.97370533567 54.6160044447 47.6028482324 113.43823677
5.99395439848 55.6594535629 39.2281691066 101.616619551
6.54622997909 40.1119913117 49.1216939753 99.7579648874
9.74946383718 54.9748891859 49.3527891232 114.581685873
7.76670929906 47.9763969126 57.2614245119 113.444640943
7.09449589125 55.0878589831 40.2577917415 103.289491435
7.5120033488 51.4922464765 51.3215522737 114.662416594
8.62556797973 48.5340788428 62.6831218676 121.729164803
8.98732724473 36.5245823826 66.0786701457 116.100026637
8.72187916404 46.8644480378 34.6007121691 92.1980557759
7.75521342246 41.2029024998 54.3433055405 103.969342504
8.19396679826 51.7010657294 47.3086431824 111.953033592
7.81717389478 47.2421304814 35.2662833624 90.6938129469
8.80412633206 46.9397637514 54.9570939366 111.122903541
7.68952635672 49.5308158679 59.7034307441 118.40731839
8.3253686333 53.3962431052 51.1700219435 117.179174945
5.20899496699 48.4321348829 44.2560951192 99.3001906636
8.04932830573 46.831858186 58.2947953144 116.960390392
6.23978938961 47.9688739607 39.0130405472 95.9936458387
6.23941296014 50.2931643107 41.5723272389 98.1828811526
9.78012249957 44.9570171338 51.1102526585 110.474320145
8.44507593948 59.5553845152 58.3769024759 127.714737951
8.52298365512 46.8460771254 38.6194263291 95.7533530535
5.40528061459 48.6491107927 54.400555386 110.362867692
5.57239752607 59.2869492971 47.2891206167 115.305848609
6.75355375557 50.8347653028 38.1436674619 97.5532664701
6.89761081062 53.5738427076 63.4906331922 126.755755362
5.92469348598 52.0696595449 52.0529228688 110.345641236
7.26160597438 50.4165026665 46.9826711965 107.760725825
8.81322928652 53.1336614268 37.4482046505 103.361995089
7.69380465959 49.9561301712 43.5179223404 106.148379422
5.84951416256 59.582993758 58.0432545816 126.335120479
9.29892684987 47.9735454596 49.1944584251 108.133140727
9.79116730498 55.4555790451 50.6630248622 115.937014926
5.19858050716 56.8253598239 44.8168291467 109.483966743
8.99306987224 48.640436389 24.0028076681 82.4307595607
7.86315238139 41.0263375907 63.7238694483 115.285699504
5.29050854666 47.8986430632 53.7662768468 110.411230936
5.55265619679 52.9033062376 32.0099816236 91.9731504872
8.83598870203 46.0386842398 64.8058511001 123.268956325
6.02623982099 47.7855131029 33.5405057103 88.1699721246
5.72611398194 50.9761408001 46.726008702 105.546757455
8.2005790656 56.62120055 54.8311610549 121.367338635
6.79113618122 49.0366072598 76.2039553039 134.992164303
8.43770107146 47.3844256786 42.5546107721 99.2732186888
9.73413499219 49.6445540604 53.1088062772 113.566856396
5.88175085843 57.088079609 50.7269606568 118.034217968
5.56213570959 46.971586977 47.001342877 100.397953695
7.70339545211 47.3921920035 45.7140209837 105.303132257
6.56442037253 54.0254211054 45.0365816998 110.410622283
9.48282827029 49.3278838228 54.080785389 116.978704279
8.31966752106 56.1332402211 34.6753895857 100.361127251
5.87152909764 46.1494806387 58.8899381916 111.671644281
8.91211483286 47.1884658979 35.3951960685 93.5914743451
7.77514908738 50.6044444009 51.1415781206 110.18361111
9.99483981554 43.2575251739 66.424091503 122.53358301
7.77025689963 54.5461664503 25.6194547081 89.8445873702
7.11680165761 49.3093281879 52.3635140523 110.493087358
5.67113469659 43.1831189642 65.5197669929 115.447435271
8.49630546845 53.6725825927 51.4527724653 116.173827159
6.36287714546 46.3749985209 48.3002222217 106.03055675
6.69011428176 56.6196182055 50.5560065903 115.001637033
8.8579357018 48.8743702359 42.7902232135 104.65006604
7.82641965732 47.3863845188 50.4860748718 108.869005528
8.444650421 45.0247153783 42.7213435224 96.2851660967
9.41745619313 52.9965673637 57.4197351534 122.163318487
5.67885866889 48.472060564 55.0028117437 112.440227229
8.9918119204 45.3841997055 47.416569328 103.120759955
8.83455493954 54.1747833137 50.9096299782 116.053761607
5.89972401043 51.4061131065 46.3607636927 103.789034414
7.48858540504 49.9108738446 50.2377382927 108.898337169
7.21346318088 48.2358342166 56.0154680793 114.193396145
9.74417641225 55.478200357 43.0652065078 108.5438982
5.50899321705 45.5687230048 56.0361580655 109.991787952
9.5074858327 51.5767075341 48.9961967585 114.009574284
9.60889781852 56.1451444595 49.7655666717 115.588739613
7.69876727707 60.5181676347 52.1550998104 123.479018371
8.3986394557 49.1022862112 28.6712303243 86.4251110543
5.18071747396 56.5536939091 52.0930623748 116.909320807
7.03412271541 44.7848440914 50.2849241901 104.799598205
7.1965829589 38.3274322034 62.1138526709 110.998854134
6.18961052037 50.8953457825 53.809225036 112.756581686
5.10469940008 46.6186197804 55.2664872573 109.700834459
8.2982150987 41.797658285 30.8901530075 82.7343286724
5.44026128731 57.2947760276 60.2844630515 127.259327053
7.48016721504 56.8546723705 51.8385983331 116.360879439
7.10991025364 53.098535118 39.4760017932 101.253363414
9.28425729807 51.9675299358 46.9475136954 109.706266718
6.88917386319 47.1546562523 51.2638555283 106.751222445
5.29913440696 49.2937030726 58.6101249251 114.351305262
7.72997333298 49.9014304953 57.64522843 115.754294234
6.15255368432 53.6191588443 36.8167080691 98.6617079528
6.26663260537 56.8926603794 67.614915333 132.676438894
5.47507338454 41.0549441809 68.2928913762 115.330632178
9.85013165935 46.2637423644 49.8559239597 108.645312422
9.21499862914 47.5544105122 53.9623810586 111.502683494
8.00059647594 52.9946905038 49.0062884882 113.291654095
5.96679325906 47.6262242159 34.6756109241 91.9194755099
8.39966155852 60.3215919505 54.4230649511 124.39698361
9.40950050698 58.2486725225 43.5342898602 114.735944455
6.39766967043 43.0379636387 66.2704867432 117.970505773
5.79577372381 40.5798515137 37.2128115816 87.0801078323
9.77569545492 53.0320551323 63.3527384119 130.699520853
8.2114241532 45.7945948716 51.5654516849 106.483806289
5.25278460925 55.5296610096 34.0789679079 96.7254118152
6.76235012186 45.6059704898 53.766948936 110.621280711
7.69944870282 58.6249640687 39.920207646 110.257585984
8.5057742159 47.6403252777 48.409989724 109.482262235
5.23059633077 56.9718927498 56.9691173644 120.983786611
7.40226139477 55.3898491889 40.4512468709 108.222856462
5.83531659068 50.6962525543 40.3040176978 99.5401832318
6.90237628555 48.7472889685 46.275907619 105.234092405
5.13179326393 43.664999091 60.2813923365 109.948284357
8.68288665528 56.054015653 52.5005951566 119.645346766
7.50956135475 51.6472836701 55.6596875176 119.005089324
8.1910376917 58.1513303347 48.1243816972 115.693467387
5.09943108942 56.3562881501 34.454629517 100.724214677
9.82861250383 53.5783620218 48.8907942257 116.870460581
8.18686693217 57.0341191608 34.8310553455 104.394903587
9.83578000815 42.554897755 50.4919852855 104.997624513
7.25583992858 51.7698316075 51.671619031 113.76169548
8.65424528774 51.8271729408 40.0851388265 101.146250758
8.36219698868 51.8145579191 42.336770735 106.57938196
8.29580932583 55.4403280209 58.8105827937 123.69429691
6.0377786166 48.0490431097 50.0027815342 104.176988934
7.2494606016 52.934629096 46.2884364825 107.953272601
7.6159442573 45.4769321998 52.8050760538 106.46245097
8.64075000904 49.5316246232 65.0498650751 125.217900716
7.28964088346 46.8906742104 35.3373092175 90.6161154989
9.00899776563 45.7463487261 44.2595104712 100.483273848
9.46914312752 52.8654460671 67.4243563311 133.180995181
8.8881802752 55.6413426763 51.4950488477 117.222097778
7.12230157485 57.2777198718 46.4106281644 114.498315957
8.83300323632 52.8440676165 55.7526316307 117.601364946
6.8277742333 48.6973434503 40.8515226053 98.1923999228
8.98113003165 47.5732556853 38.982202704 96.3704754717
9.04057659167 53.3091718457 46.3132080749 113.459633719
6.33983811064 53.4695989186 47.782907979 112.541085783
9.58838086898 45.6816906241 38.0595734965 94.5229957052
6.91175572036 48.7468944251 43.1679393322 99.2080142814
7.01782721777 48.4664042613 71.2760992205 127.139974592
6.78553377462 47.7903655658 49.2346895034 108.329529557
8.91408845581 44.7424227762 59.7871932862 115.489918976
5.45627783907 41.7680852188 67.6816243771 116.223254069
5.00321506566 54.1126298879 66.2874300662 126.981545475
8.8024628682 46.148862528 50.7857802325 106.928184074
8.01956659681 42.7631123544 37.8090277845 91.1202985442
9.65633438177 38.7491907 57.1488190965 108.971802365
5.87295068729 42.4455024438 53.9268673594 106.066489099
6.12074964617 36.804640151 50.5884924752 94.5222808667
8.87177913787 46.7233367069 56.7848834271 114.100941212
7.00170582657 50.9617731651 52.1380906198 114.670621878
6.32330370884 52.3800059873 63.5765892415 127.188729802
9.00080573157 48.7685184287 54.3955507778 113.559023351
7.53870260063 48.9365978453 51.1896065606 111.607066986
9.91364125092 54.9707564696 34.4508759019 101.767998153
6.01647383261 47.112047383 61.5914740623 116.895100176
7.03696437084 51.4518507741 44.4444710274 106.075917963
9.49590993225 44.9214730986 45.5878354123 103.481244719
5.32680600745 55.0030461648 55.073668064 116.796644315
8.01333480164 41.0973835463 53.6015486083 103.557450889
8.50441916922 54.9299479437 18.6987396044 85.7968632484
7.59249464584 47.858258639 54.1922349063 112.459421968
5.12334867452 52.2318404548 43.106666976 104.879089357
8.73087333011 53.1988203995 60.6767704493 123.009172334
5.18374356228 46.2813871213 50.959773561 102.648246575
6.34200238458 47.0423011986 56.22105604 110.152930225
9.95000282285 49.0297896112 41.63011636 103.323003698
9.28654751145 54.6448170362 59.426348306 124.812126414
8.73432682958 43.3263091951 59.1064102424 114.414976596
7.06631872255 50.8026596519 46.6999321514 106.848009769
8.03294884695 51.14921188 52.003491583 111.972490525
8.61254009516 58.109543238 59.4616251198 126.479251786
5.24638555583 54.3004169199 35.0652999744 95.2321393195
6.67031120736 5011.78985104 43.9239211934 5065.86749525
5.87353501921 5049.11439807 39.5332593686 5096.89121691
5.12480940419 46.9424203033 72.3639587132 127.843993404
8.73603837251 51.2849330121 47.7453206587 110.781715976
9.4588639593 56.6144113163 42.8983339482 113.667009735
5.31072120648 47.3510628545 46.7676819327 103.664025155
9.19138961372 4601.22038165 47.4548191049 4659.39567111
6.45127426061 54.4383856712 55.1436186496 118.074998621
6.33167026703 41.0409563818 44.5284763857 96.1239753326
6.11933101536 45.9299775147 47.0129770958 100.751211403
9.88529015418 47.5213892779 45.9974260636 104.651308417
7.80215595782 47.2162452463 70.2418230586 125.713330168
9.43098205852 5330.03273531 51.5272464653 5392.75642893
9.97638393244 55.4225811524 23.0325807567 92.836259704
